Table 1
CODE	ID	NO	PRIM	COLL	TYPE	AID	NAME 0	CITED	START 0	STOP 0	SIZE	UNITS	NAME 1	NAME 2	PLACE 0	PLACE 1	DESC 0	PLACE 2	PLACE 3	START 1	STOP 1	NAME 3	NAME 4	NAME 5	VOL	ISS	VIA	FAID	DESC 1	NOTE	LINK	END	
"RED;;;ID=S 385;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=U Tex G19-nn;;;NAME 0=U Tex Lib, G19-nn;;;CITED=1;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=xxx;;;UNITS=xxx;;;NAME 1=Nettie Lee Benson Latin American Collection;;;NAME 2University of Texas;;;PLACE 0Austin;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://www.lib.utexas.edu/about/locations/benson / https://legacy.lib.utexas.edu/taro/browse/browse_lac1.html;;;DESC 1=np;;;NOTE=C. E. Castañeda & J. A. Dabbs, *Guide*, [Cambridge, sn, 1939] Link: https://hdl.handle.net/2027/mdp.39015034712904;;;LINK=xnp;;;END###"	S 385	385	1	1	M	U Tex G19-nn	"U Tex Lib, G19-nn"	1	xxx	xxx	xxx	xxx	Nettie Lee Benson Latin American Collection	University of Texas	Austin	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://www.lib.utexas.edu/about/locations/benson / https://legacy.lib.utexas.edu/taro/browse/browse_lac1.html	np	"C. E. Castañeda & J. A. Dabbs, *Guide*, [Cambridge, sn, 1939] Link: https://hdl.handle.net/2027/mdp.39015034712904"	xnp	###	
"RED;;;ID=S 387;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1848;;;STOP 0=1906;;;SIZE=1;;;UNITS=feet;;;NAME 1=Dashiell, Jeremiah Yellot, papers;;;NAME 2University of Texas;;;PLACE 0Austin;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://legacy.lib.utexas.edu/taro/utcah/01833/cah-01833.html;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 387	387	1	1	M	xxx	xnp	0	1848	1906	1	feet	"Dashiell, Jeremiah Yellot, papers"	University of Texas	Austin	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://legacy.lib.utexas.edu/taro/utcah/01833/cah-01833.html	np	xnp	xnp	###	
RED;;;ID=S 389;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1874;;;STOP 0=1988;;;SIZE=11;;;UNITS=feet;;;NAME 1=Helen Madora Bisbee Papers;;;NAME 2University of Texas;;;PLACE 0Austin;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://legacy.lib.utexas.edu/taro/ttusw/00146/tsw-00146.html;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 389	389	1	1	M	xxx	xnp	0	1874	1988	11	feet	Helen Madora Bisbee Papers	University of Texas	Austin	USA	np	np	np	np	np	np	np	np	np	np	xnp	http://legacy.lib.utexas.edu/taro/ttusw/00146/tsw-00146.html	np	xnp	xnp	###	
RED;;;ID=S 391;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1808;;;STOP 0=1821;;;SIZE=23;;;UNITS=items;;;NAME 1=Louis-Michel Aury Papers;;;NAME 2University of Texas;;;PLACE 0Austin;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://legacy.lib.utexas.edu/taro/utcah/00809/cah-00809.html;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 391	391	1	1	M	xxx	xnp	0	1808	1821	23	items	Louis-Michel Aury Papers	University of Texas	Austin	USA	np	np	np	np	np	np	np	np	np	np	xnp	http://legacy.lib.utexas.edu/taro/utcah/00809/cah-00809.html	np	xnp	xnp	###	
RED;;;ID=S 563;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1788;;;STOP 0=1809;;;SIZE=2;;;UNITS=vols;;;NAME 1=Papers relating to Spain and to the Peninsular War;;;NAME 2University of Southampton;;;PLACE 0Southampton;;;PLACE 1=UK;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://archiveshub.jisc.ac.uk/data/gb738-ms227 / https://archives.soton.ac.uk/records/MS227;;;DESC 1=np;;;NOTE=See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13532568;;;LINK=xnp;;;END###	S 563	563	1	1	M	xxx	xnp	0	1788	1809	2	vols	Papers relating to Spain and to the Peninsular War	University of Southampton	Southampton	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://archiveshub.jisc.ac.uk/data/gb738-ms227 / https://archives.soton.ac.uk/records/MS227	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13532568	xnp	###	
RED;;;ID=S 561;;;PRIM=1;;;COLL=1;;;TYPE=P;;;AID=S Car B zzz;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=1994;;;SIZE=940;;;UNITS=items;;;NAME 1=Broadsides from the Colonial Era to the Present at the South Caroliniana Library;;;NAME 2University of South Carolina;;;PLACE 0Columbia;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://digital.library.sc.edu/collections/broadsides-from-the-colonial-era-to-the-present-at-the-south-caroliniana-library/;;;DESC 1=np;;;NOTE=Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/34415491;;;LINK=https://digital.library.sc.edu/collections/broadsides-from-the-colonial-era-to-the-present-at-the-south-caroliniana-library/;;;END###	S 561	561	1	1	P	S Car B zzz	xnp	0	xxx	1994	940	items	Broadsides from the Colonial Era to the Present at the South Caroliniana Library	University of South Carolina	Columbia	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://digital.library.sc.edu/collections/broadsides-from-the-colonial-era-to-the-present-at-the-south-caroliniana-library/	np	Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/34415491	https://digital.library.sc.edu/collections/broadsides-from-the-colonial-era-to-the-present-at-the-south-caroliniana-library/	###	
RED;;;ID=S 557;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1759;;;STOP 0=1760;;;SIZE=1;;;UNITS=items;;;NAME 1=Journal B : commenced February 20th 1759;;;NAME 2University of Pennsylvania;;;PLACE 0Philadelphia;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://franklin.library.upenn.edu/catalog/FRANKLIN_9978029183003681;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 557	557	1	1	M	xxx	xnp	0	1759	1760	1	items	Journal B : commenced February 20th 1759	University of Pennsylvania	Philadelphia	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://franklin.library.upenn.edu/catalog/FRANKLIN_9978029183003681	np	xnp	xnp	###	
RED;;;ID=S 559;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1705;;;STOP 0=1788;;;SIZE=872;;;UNITS=items;;;NAME 1=Benjamin Franklin papers;;;NAME 2University of Pennsylvania;;;PLACE 0Philadelphia;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=np;;;FAID=http://hdl.library.upenn.edu/1017/d/ead/upenn_rbml_MsColl900;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 559	559	1	1	M	xxx	xnp	0	1705	1788	872	items	Benjamin Franklin papers	University of Pennsylvania	Philadelphia	USA	np	np	np	np	np	np	np	np	np	np	np	http://hdl.library.upenn.edu/1017/d/ead/upenn_rbml_MsColl900	np	xnp	xnp	###	
RED;;;ID=S 383;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=xxx;;;UNITS=xxx;;;NAME 1=Baptist Missionary Society Archives;;;NAME 2University of Oxford;;;PLACE 0Oxford;;;PLACE 1=UK;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://discovery.nationalarchives.gov.uk/details/c/F86455 / http://theangus.rpc.ox.ac.uk/archive-search/;;;DESC 1=np;;;NOTE=See ARCHON: https://discovery.nationalarchives.gov.uk/details/a?_ref=469;;;LINK=xnp;;;END###	S 383	383	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	Baptist Missionary Society Archives	University of Oxford	Oxford	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/c/F86455 / http://theangus.rpc.ox.ac.uk/archive-search/	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a?_ref=469	xnp	###	
RED;;;ID=S 379;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1569;;;STOP 0=1758;;;SIZE=200;;;UNITS=items;;;NAME 1=Central American notarial documents : 1569-1758;;;NAME 2University of Minnesota;;;PLACE 0Minneapolis;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://primo.lib.umn.edu/permalink/f/1jg5c4a/UMN_ALMA21455086360001701;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 379	379	1	1	M	xxx	xnp	0	1569	1758	200	items	Central American notarial documents : 1569-1758	University of Minnesota	Minneapolis	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://primo.lib.umn.edu/permalink/f/1jg5c4a/UMN_ALMA21455086360001701	np	xnp	xnp	###	
RED;;;ID=S 381;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1881;;;STOP 0=2000;;;SIZE=13;;;UNITS=feet;;;NAME 1=Records of YMCA international work in Latin America;;;NAME 2University of Minnesota;;;PLACE 0Minneapolis;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://archives.lib.umn.edu/repositories/7/resources/981;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 381	381	1	1	M	xxx	xnp	0	1881	2000	13	feet	Records of YMCA international work in Latin America	University of Minnesota	Minneapolis	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.lib.umn.edu/repositories/7/resources/981	np	xnp	xnp	###	
"RED;;;ID=S 377;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1660;;;STOP 0=1804;;;SIZE=10;;;UNITS=feet;;;NAME 1=Charles Townshend papers (1660-1804, bulk 1748-1767);;;NAME 2University of Michigan;;;PLACE 0Ann Arbor;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://quod.lib.umich.edu/c/clementsead/umich-wcl-M-1773tow?view=text;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 377	377	1	1	M	xxx	xnp	0	1660	1804	10	feet	"Charles Townshend papers (1660-1804, bulk 1748-1767)"	University of Michigan	Ann Arbor	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://quod.lib.umich.edu/c/clementsead/umich-wcl-M-1773tow?view=text	np	xnp	xnp	###	
RED;;;ID=S 555;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=U Mich zzz;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=xxx;;;UNITS=xxx;;;NAME 1=Manuscripts Division of the William L. Clements Library;;;NAME 2University of Michigan;;;PLACE 0Ann Arbor;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://clements.umich.edu/explore-collections/manuscripts/;;;DESC 1=np;;;NOTE=Possibly see eg Dutilh & Wachsmuth: https://quod-lib-umich-edu.proxygw.wrlc.org/c/clementsead/umich-wcl-M-305dut?id=navbarbrowselink;view=text / Eg Kemble papers AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/?q=honduras+OR+logwood&offset=1460&label=&sort=&limit=10&extentsize=50 / Eg Pose papers UM: https://quod-lib-umich-edu.proxygw.wrlc.org/c/clementsead/umich-wcl-M-3314pot?id=navbarbrowselink;view=text / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/166638830 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/84194314 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/80286496;;;LINK=xnp;;;END###	S 555	555	1	1	M	U Mich zzz	xnp	0	xxx	xxx	xxx	xxx	Manuscripts Division of the William L. Clements Library	University of Michigan	Ann Arbor	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://clements.umich.edu/explore-collections/manuscripts/	np	Possibly see eg Dutilh & Wachsmuth: https://quod-lib-umich-edu.proxygw.wrlc.org/c/clementsead/umich-wcl-M-305dut?id=navbarbrowselink;view=text / Eg Kemble papers AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/?q=honduras+OR+logwood&offset=1460&label=&sort=&limit=10&extentsize=50 / Eg Pose papers UM: https://quod-lib-umich-edu.proxygw.wrlc.org/c/clementsead/umich-wcl-M-3314pot?id=navbarbrowselink;view=text / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/166638830 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/84194314 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/80286496	xnp	###	
"RED;;;ID=S 553;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1630;;;STOP 0=1979;;;SIZE=133;;;UNITS=vols;;;NAME 1=R.V. Marriner Limited, Business and Personal Archive;;;NAME 2University of Leeds;;;PLACE 0Leeds;;;PLACE 1=UK;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://archiveshub.jisc.ac.uk/data/gb206-bus/marriner / https://explore.library.leeds.ac.uk/special-collections-explore/6951;;;DESC 1=np;;;NOTE=See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13533122;;;LINK=xnp;;;END###"	S 553	553	1	1	M	xxx	xnp	0	1630	1979	133	vols	"R.V. Marriner Limited, Business and Personal Archive"	University of Leeds	Leeds	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://archiveshub.jisc.ac.uk/data/gb206-bus/marriner / https://explore.library.leeds.ac.uk/special-collections-explore/6951	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13533122	xnp	###	
"RED;;;ID=S 375;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=xxx;;;UNITS=xxx;;;NAME 1=Rare Books and Manuscripts, Latin America and Caribbean Collection;;;NAME 2University of Florida;;;PLACE 0Gainesville;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://findingaids.uflib.ufl.edu/repositories/2/classifications/6;;;DESC 1=np;;;NOTE=Eg West Indies papers, 1771–1829 AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/19557443;;;LINK=xnp;;;END###"	S 375	375	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	"Rare Books and Manuscripts, Latin America and Caribbean Collection"	University of Florida	Gainesville	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://findingaids.uflib.ufl.edu/repositories/2/classifications/6	np	"Eg West Indies papers, 1771–1829 AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/19557443"	xnp	###	
"RED;;;ID=S 373;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1842;;;STOP 0=1843;;;SIZE=1;;;UNITS=items;;;NAME 1=Personal journal of Captain Arthur Darley, R.N.;;;NAME 2University of Delaware;;;PLACE 0Newark;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://library.udel.edu/special/findaids/view?docId=ead/mss0097_0018.xml;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 373	373	1	1	M	xxx	xnp	0	1842	1843	1	items	"Personal journal of Captain Arthur Darley, R.N."	University of Delaware	Newark	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://library.udel.edu/special/findaids/view?docId=ead/mss0097_0018.xml	np	xnp	xnp	###	
RED;;;ID=S 371;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1682;;;STOP 0=1968;;;SIZE=1;;;UNITS=feet;;;NAME 1=Bryant West Indies Ephemera Collection;;;NAME 2University of Central Florida;;;PLACE 0Orlando;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://scua.library.ucf.edu/repositories/4/resources/103;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 371	371	1	1	M	xxx	xnp	0	1682	1968	1	feet	Bryant West Indies Ephemera Collection	University of Central Florida	Orlando	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://scua.library.ucf.edu/repositories/4/resources/103	np	xnp	xnp	###	
RED;;;ID=S 369;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=xxx;;;UNITS=xxx;;;NAME 1=Bernath Memorial Collection;;;NAME 2University of California;;;PLACE 0Santa Barbara;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://www.library.ucsb.edu/special-collections/rare-books/bernath-memorial-collection;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 369	369	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	Bernath Memorial Collection	University of California	Santa Barbara	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://www.library.ucsb.edu/special-collections/rare-books/bernath-memorial-collection	np	xnp	xnp	###	
"RED;;;ID=S 541;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1787;;;STOP 0=1787;;;SIZE=4;;;UNITS=items;;;NAME 1=Documents relating to the exploration of British Honduras, 1787 May - December;;;NAME 2University of California;;;PLACE 0Berkeley;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://oac.cdlib.org/search?style=oac4;ff=0;institution=UC%20Berkeley::Bancroft%20Library;query=Documents%20relating%20to%20the%20exploration%20of%20British%20Honduras;idT=UCb100995378 / https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/37971577?p=1&q=honduras+OR+logwood;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 541	541	1	1	M	xxx	xnp	0	1787	1787	4	items	"Documents relating to the exploration of British Honduras, 1787 May - December"	University of California	Berkeley	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://oac.cdlib.org/search?style=oac4;ff=0;institution=UC%20Berkeley::Bancroft%20Library;query=Documents%20relating%20to%20the%20exploration%20of%20British%20Honduras;idT=UCb100995378 / https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/37971577?p=1&q=honduras+OR+logwood	np	xnp	xnp	###	
"RED;;;ID=S 543;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1763;;;STOP 0=1764;;;SIZE=1;;;UNITS=items;;;NAME 1=Diario de navegacion, que desde el puerto de Cartajena de Yndias haze en la Balandra San Juan Nepomuceno el Theniente de Navio ... Antonio de Oyarvide y Heredia ... : DS, 1763-1764;;;NAME 2University of California;;;PLACE 0Berkeley;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://oac.cdlib.org/search?query=Diario%20de%20navegacion,%20que%20desde%20el%20puerto%20de%20Cartajena%20de%20Yndias%20haze;style=oac4;ff=0;institution=UC%20Berkeley::Bancroft%20Library;group=Items;institution=UC%20Berkeley::Bancroft%20Library;idT=UCb112322359 / https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/26608979?p=1&q=honduras+OR+logwood;;;DESC 1=np;;;NOTE== Microfilm ?;;;LINK=xnp;;;END###"	S 543	543	1	1	M	xxx	xnp	0	1763	1764	1	items	"Diario de navegacion, que desde el puerto de Cartajena de Yndias haze en la Balandra San Juan Nepomuceno el Theniente de Navio ... Antonio de Oyarvide y Heredia ... : DS, 1763-1764"	University of California	Berkeley	USA	np	np	np	np	np	np	np	np	np	np	xnp	"https://oac.cdlib.org/search?query=Diario%20de%20navegacion,%20que%20desde%20el%20puerto%20de%20Cartajena%20de%20Yndias%20haze;style=oac4;ff=0;institution=UC%20Berkeley::Bancroft%20Library;group=Items;institution=UC%20Berkeley::Bancroft%20Library;idT=UCb112322359 / https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/26608979?p=1&q=honduras+OR+logwood"	np	= Microfilm ?	xnp	###	
"RED;;;ID=S 545;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1735;;;STOP 0=1735;;;SIZE=1;;;UNITS=items;;;NAME 1=Informe del Alcalde Mayor de Tegucigalpa ... sobre el estado de los Sambos - Mosquitos y medio de esterminarlos : Guatemala City : ms.,. 1735 Oct. 31;;;NAME 2University of California;;;PLACE 0Berkeley;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://oac.cdlib.org/search?idT=UCb112348270 / https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/26681673?p=1&q=honduras+OR+logwood;;;DESC 1=np;;;NOTE== Microfilm ?;;;LINK=xnp;;;END###"	S 545	545	1	1	M	xxx	xnp	0	1735	1735	1	items	"Informe del Alcalde Mayor de Tegucigalpa ... sobre el estado de los Sambos - Mosquitos y medio de esterminarlos : Guatemala City : ms.,. 1735 Oct. 31"	University of California	Berkeley	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://oac.cdlib.org/search?idT=UCb112348270 / https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/26681673?p=1&q=honduras+OR+logwood	np	= Microfilm ?	xnp	###	
"RED;;;ID=S 547;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1813;;;STOP 0=1829;;;SIZE=1;;;UNITS=items;;;NAME 1=Thomas Pickstock journal, 1813-1829;;;NAME 2University of California;;;PLACE 0Berkeley;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://oac.cdlib.org/search?style=oac4;ff=0;institution=UC%20Berkeley::Bancroft%20Library;query=Thomas%20Pickstock%20journal,%201813-1829;group=Items;institution=UC%20Berkeley::Bancroft%20Library;idT=UCb113440534 / https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/132681276?p=1&q=honduras+OR+logwood;;;DESC 1=np;;;NOTE== Microfilm ?;;;LINK=xnp;;;END###"	S 547	547	1	1	M	xxx	xnp	0	1813	1829	1	items	"Thomas Pickstock journal, 1813-1829"	University of California	Berkeley	USA	np	np	np	np	np	np	np	np	np	np	xnp	"https://oac.cdlib.org/search?style=oac4;ff=0;institution=UC%20Berkeley::Bancroft%20Library;query=Thomas%20Pickstock%20journal,%201813-1829;group=Items;institution=UC%20Berkeley::Bancroft%20Library;idT=UCb113440534 / https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/132681276?p=1&q=honduras+OR+logwood"	np	= Microfilm ?	xnp	###	
