Table 1
	CODE	R.FTM	R.GENRE	R.TIT	R.ATIT	R.BTIT	R.JTIT	R.SER	R.PLACE	R.ED	R.PUB	R.DATE	R.ID	R.ID	R.INT	R.VOL	R.ISS	R.PP	R.LAST	R.FIRST	LAST	FIRST	TIT	ATIT	BTIT	JTIT	SER	PLACE	ED	PUB	DATE	ID	ID	INT	VOL	ISS	PP		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=New+York+Herald&amp;rft.atitle=INTERESTING+FROM+CENTRAL+AMERICA&amp;rft.issue=8745&amp;rft.pages=1&amp;rft.date=1860-08-18&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A11A050B7B120D3F8%2540EANX-11B32D39B1FFF128%25402400641-11B32D39C340D708%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	INTERESTING+FROM+CENTRAL+AMERICA	^^^	New+York+Herald	^^^	^^^	^^^	^^^	1860-08-18	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A11A050B7B120D3F8%2540EANX-11B32D39B1FFF128%25402400641-11B32D39C340D708%25400	^^^	^^^	^^^	8745	1	^^^	^^^	^^^	^^^	^^^	INTERESTING FROM CENTRAL AMERICA	^^^	New York Herald	^^^	^^^	^^^	^^^	1860-08-18	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A11A050B7B120D3F8%40EANX-11B32D39B1FFF128%402400641-11B32D39C340D708%400	^^^	^^^	^^^	8745	1		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=New+York+Herald&amp;rft.atitle=Our+Honduras+Correspondence&amp;rft.volume=24&amp;rft.issue=184&amp;rft.pages=5&amp;rft.date=1859-07-04&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A11A050B7B120D3F8%2540EANX-11B32B978E1BF810%25402400230-11B32B97A06C1838%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	Our+Honduras+Correspondence	^^^	New+York+Herald	^^^	^^^	^^^	^^^	1859-07-04	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A11A050B7B120D3F8%2540EANX-11B32B978E1BF810%25402400230-11B32B97A06C1838%25400	^^^	^^^	24	184	5	^^^	^^^	^^^	^^^	^^^	Our Honduras Correspondence	^^^	New York Herald	^^^	^^^	^^^	^^^	1859-07-04	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A11A050B7B120D3F8%40EANX-11B32B978E1BF810%402400230-11B32B97A06C1838%400	^^^	^^^	24	184	5		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Newport+Mercury&amp;rft.atitle=From+Honduras&amp;rft.volume=58&amp;rft.issue=2986&amp;rft.pages=3&amp;rft.date=1819-07-03&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A106AD2C0F76EDF48%2540EANX-10703C627097D5A8%25402385619-10703C62873DF160%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	From+Honduras	^^^	Newport+Mercury	^^^	^^^	^^^	^^^	1819-07-03	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A106AD2C0F76EDF48%2540EANX-10703C627097D5A8%25402385619-10703C62873DF160%25400	^^^	^^^	58	2986	3	^^^	^^^	^^^	^^^	^^^	From Honduras	^^^	Newport Mercury	^^^	^^^	^^^	^^^	1819-07-03	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A106AD2C0F76EDF48%40EANX-10703C627097D5A8%402385619-10703C62873DF160%400	^^^	^^^	58	2986	3		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Pennsylvania+Gazette&amp;rft.atitle=NEW-YORK%2C+February+5&amp;rft.issue=1260&amp;rft.pages=2&amp;rft.date=1753-02-13&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10D34C656629FD30%2540EANX-1118C0F4A70FB5C8%25402361374-1118C0F4B654C870%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	NEW-YORK%2C+February+5	^^^	Pennsylvania+Gazette	^^^	^^^	^^^	^^^	1753-02-13	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10D34C656629FD30%2540EANX-1118C0F4A70FB5C8%25402361374-1118C0F4B654C870%25400	^^^	^^^	^^^	1260	2	^^^	^^^	^^^	^^^	^^^	"NEW-YORK, February 5"	^^^	Pennsylvania Gazette	^^^	^^^	^^^	^^^	1753-02-13	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A10D34C656629FD30%40EANX-1118C0F4A70FB5C8%402361374-1118C0F4B654C870%400	^^^	^^^	^^^	1260	2		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Pennsylvania+Gazette&amp;rft.atitle=New-York%2C+July+2&amp;rft.issue=1334&amp;rft.pages=7&amp;rft.date=1754-07-18&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10D34C656629FD30%2540EANX-10D80C8426B6B888%25402361894-10D80C843797FEA0%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	New-York%2C+July+2	^^^	Pennsylvania+Gazette	^^^	^^^	^^^	^^^	1754-07-18	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10D34C656629FD30%2540EANX-10D80C8426B6B888%25402361894-10D80C843797FEA0%25400	^^^	^^^	^^^	1334	7	^^^	^^^	^^^	^^^	^^^	"New-York, July 2"	^^^	Pennsylvania Gazette	^^^	^^^	^^^	^^^	1754-07-18	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A10D34C656629FD30%40EANX-10D80C8426B6B888%402361894-10D80C843797FEA0%400	^^^	^^^	^^^	1334	7		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Pennsylvania+Gazette&amp;rft.atitle=New-York%2C+March+12&amp;rft.issue=1265&amp;rft.pages=2&amp;rft.date=1753-03-20&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10D34C656629FD30%2540EANX-1118C1000B239BB8%25402361409-1118C1001BB333A8%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	New-York%2C+March+12	^^^	Pennsylvania+Gazette	^^^	^^^	^^^	^^^	1753-03-20	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10D34C656629FD30%2540EANX-1118C1000B239BB8%25402361409-1118C1001BB333A8%25400	^^^	^^^	^^^	1265	2	^^^	^^^	^^^	^^^	^^^	"New-York, March 12"	^^^	Pennsylvania Gazette	^^^	^^^	^^^	^^^	1753-03-20	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A10D34C656629FD30%40EANX-1118C1000B239BB8%402361409-1118C1001BB333A8%400	^^^	^^^	^^^	1265	2		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Pennsylvania+Gazette&amp;rft.atitle=New-York%2C+November+5&amp;rft.issue=1298&amp;rft.pages=2&amp;rft.date=1753-11-08&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10D34C656629FD30%2540EANX-112CF4F0CA8E9360%25402361642-112CF4F0D4BB6B38%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	New-York%2C+November+5	^^^	Pennsylvania+Gazette	^^^	^^^	^^^	^^^	1753-11-08	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10D34C656629FD30%2540EANX-112CF4F0CA8E9360%25402361642-112CF4F0D4BB6B38%25400	^^^	^^^	^^^	1298	2	^^^	^^^	^^^	^^^	^^^	"New-York, November 5"	^^^	Pennsylvania Gazette	^^^	^^^	^^^	^^^	1753-11-08	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A10D34C656629FD30%40EANX-112CF4F0CA8E9360%402361642-112CF4F0D4BB6B38%400	^^^	^^^	^^^	1298	2		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Pennsylvania+Gazette&amp;rft.atitle=New-York%2C+September+17&amp;rft.issue=1291&amp;rft.pages=3&amp;rft.date=1753-09-20&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10D34C656629FD30%2540EANX-112CF4E1AA788B18%25402361593-112CF4E1B31D6748%25400.&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	New-York%2C+September+17	^^^	Pennsylvania+Gazette	^^^	^^^	^^^	^^^	1753-09-20	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10D34C656629FD30%2540EANX-112CF4E1AA788B18%25402361593-112CF4E1B31D6748%25400.	^^^	^^^	^^^	1291	3	^^^	^^^	^^^	^^^	^^^	"New-York, September 17"	^^^	Pennsylvania Gazette	^^^	^^^	^^^	^^^	1753-09-20	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A10D34C656629FD30%40EANX-112CF4E1AA788B18%402361593-112CF4E1B31D6748%400.	^^^	^^^	^^^	1291	3		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Pennsylvania+Journal+or+Weekly+Advertiser&amp;rft.atitle=NEW-YORK%2C+April+9&amp;rft.issue=540&amp;rft.pages=3&amp;rft.date=1753-04-12&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A13B4F281CD7D9866%2540EANX-13F12C999E05DA20%25402361432-13EF913E66FFF688%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	NEW-YORK%2C+April+9	^^^	Pennsylvania+Journal+or+Weekly+Advertiser	^^^	^^^	^^^	^^^	1753-04-12	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A13B4F281CD7D9866%2540EANX-13F12C999E05DA20%25402361432-13EF913E66FFF688%25400	^^^	^^^	^^^	540	3	^^^	^^^	^^^	^^^	^^^	"NEW-YORK, April 9"	^^^	Pennsylvania Journal or Weekly Advertiser	^^^	^^^	^^^	^^^	1753-04-12	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A13B4F281CD7D9866%40EANX-13F12C999E05DA20%402361432-13EF913E66FFF688%400	^^^	^^^	^^^	540	3		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Pennsylvania+Packet&amp;rft.atitle=A+vessel+from+New+Providence+brings+advice%2C+...&amp;rft.issue=49&amp;rft.pages=4&amp;rft.date=1772-09-28&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10CEB9BDCC081400%2540EANX-10E0D4B7F7795EC8%25402368541-10E0D4B808BC09C8%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	A+vessel+from+New+Providence+brings+advice%2C+...	^^^	Pennsylvania+Packet	^^^	^^^	^^^	^^^	1772-09-28	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10CEB9BDCC081400%2540EANX-10E0D4B7F7795EC8%25402368541-10E0D4B808BC09C8%25400	^^^	^^^	^^^	49	4	^^^	^^^	^^^	^^^	^^^	"A vessel from New Providence brings advice, ..."	^^^	Pennsylvania Packet	^^^	^^^	^^^	^^^	1772-09-28	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A10CEB9BDCC081400%40EANX-10E0D4B7F7795EC8%402368541-10E0D4B808BC09C8%400	^^^	^^^	^^^	49	4		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Philadelphia+Evening+Post&amp;rft.atitle=Extract+of+a+Letter+from+Honduras-Received+at+Jamaica&amp;rft.volume=1&amp;rft.issue=26&amp;rft.pages=3&amp;rft.date=1804-03-20&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A109C4618A1CCD118%2540EANX-109C60AFE6AE82F8%25402380036-109C60AFF32B22E8%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	Extract+of+a+Letter+from+Honduras-Received+at+Jamaica	^^^	Philadelphia+Evening+Post	^^^	^^^	^^^	^^^	1804-03-20	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A109C4618A1CCD118%2540EANX-109C60AFE6AE82F8%25402380036-109C60AFF32B22E8%25400	^^^	^^^	1	26	3	^^^	^^^	^^^	^^^	^^^	Extract of a Letter from Honduras-Received at Jamaica	^^^	Philadelphia Evening Post	^^^	^^^	^^^	^^^	1804-03-20	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A109C4618A1CCD118%40EANX-109C60AFE6AE82F8%402380036-109C60AFF32B22E8%400	^^^	^^^	1	26	3		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Spectator&amp;rft.atitle=Arrived%2C+ship+Elizabeth%2C+Capt.+Edes%2C+from+the+bay+...&amp;rft.volume=1&amp;rft.issue=2&amp;rft.pages=3&amp;rft.date=1797-10-07&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10DBEC4158FF6DE8%2540EANX-10DF8BEAAB07B388%25402377681-10DF8BEACBE6A568%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	Arrived%2C+ship+Elizabeth%2C+Capt.+Edes%2C+from+the+bay+...	^^^	Spectator	^^^	^^^	^^^	^^^	1797-10-07	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10DBEC4158FF6DE8%2540EANX-10DF8BEAAB07B388%25402377681-10DF8BEACBE6A568%25400	^^^	^^^	1	2	3	^^^	^^^	^^^	^^^	^^^	"Arrived, ship Elizabeth, Capt. Edes, from the bay ..."	^^^	Spectator	^^^	^^^	^^^	^^^	1797-10-07	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A10DBEC4158FF6DE8%40EANX-10DF8BEAAB07B388%402377681-10DF8BEACBE6A568%400	^^^	^^^	1	2	3		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=The+Weekly+Register&amp;rft.atitle=Honduras+%28From+the+Honduras+Almanack+for+1826.%29&amp;rft.volume=XV&amp;rft.issue=759&amp;rft.pages=4&amp;rft.date=1828-11-11&amp;rft.au=WR&amp;rft_id=https%3A%2F%2Finfoweb.newsbank.com%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A145EB27AE90296CD%2540EANX-14CA6E8DB2A50AC8%25402389038-14CA67053AA11820%25403&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3AEnglish+settling+of+Belize	journal	article	^^^	Honduras+%28From+the+Honduras+Almanack+for+1826.%29	^^^	The+Weekly+Register	^^^	^^^	^^^	^^^	1828-11-11	https%3A%2F%2Finfoweb.newsbank.com%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A145EB27AE90296CD%2540EANX-14CA6E8DB2A50AC8%25402389038-14CA67053AA11820%25403	^^^	^^^	XV	759	4	^^^	^^^	^^^	^^^	^^^	Honduras (From the Honduras Almanack for 1826.)	^^^	The Weekly Register	^^^	^^^	^^^	^^^	1828-11-11	https://infoweb.newsbank.com/apps/readex/doc?p=EANX%26docref=image/v2%3A145EB27AE90296CD%40EANX-14CA6E8DB2A50AC8%402389038-14CA67053AA11820%403	^^^	^^^	XV	759	4		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Virginia+Gazette&amp;rft.atitle=London%2C+November+22&amp;rft.issue=84&amp;rft.pages=3-4&amp;rft.date=1737-03-10&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A12A05E301DACA7BE%2540EANX-12B8A86341D80FA8%25402355555-12B8A8634F536A88%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	London%2C+November+22	^^^	Virginia+Gazette	^^^	^^^	^^^	^^^	1737-03-10	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A12A05E301DACA7BE%2540EANX-12B8A86341D80FA8%25402355555-12B8A8634F536A88%25400	^^^	^^^	^^^	84	3-4	^^^	^^^	^^^	^^^	^^^	"London, November 22"	^^^	Virginia Gazette	^^^	^^^	^^^	^^^	1737-03-10	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A12A05E301DACA7BE%40EANX-12B8A86341D80FA8%402355555-12B8A8634F536A88%400	^^^	^^^	^^^	84	3-4		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Virginia+Gazette&amp;rft.atitle=Newport%2C+Rhode-Island%2C+May+11&amp;rft.issue=151&amp;rft.pages=2&amp;rft.date=1739-09-22&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A12A05E301DACA7BE%2540EANX-12B8A842D9A53F20%25402356389-12B8A842E8022060%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	Newport%2C+Rhode-Island%2C+May+11	^^^	Virginia+Gazette	^^^	^^^	^^^	^^^	1739-09-22	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A12A05E301DACA7BE%2540EANX-12B8A842D9A53F20%25402356389-12B8A842E8022060%25400	^^^	^^^	^^^	151	2	^^^	^^^	^^^	^^^	^^^	"Newport, Rhode-Island, May 11"	^^^	Virginia Gazette	^^^	^^^	^^^	^^^	1739-09-22	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A12A05E301DACA7BE%40EANX-12B8A842D9A53F20%402356389-12B8A842E8022060%400	^^^	^^^	^^^	151	2		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Virginia+Gazette&amp;rft.atitle=Williamsburg%2C+March+10&amp;rft.issue=84&amp;rft.pages=4&amp;rft.date=1737-03-10&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A12A05E301DACA7BE%2540EANX-12B8A86341D80FA8%25402355555-12B8A8634F536A88%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	Williamsburg%2C+March+10	^^^	Virginia+Gazette	^^^	^^^	^^^	^^^	1737-03-10	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A12A05E301DACA7BE%2540EANX-12B8A86341D80FA8%25402355555-12B8A8634F536A88%25400	^^^	^^^	^^^	84	4	^^^	^^^	^^^	^^^	^^^	"Williamsburg, March 10"	^^^	Virginia Gazette	^^^	^^^	^^^	^^^	1737-03-10	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A12A05E301DACA7BE%40EANX-12B8A86341D80FA8%402355555-12B8A8634F536A88%400	^^^	^^^	^^^	84	4		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Weekly+Rehearsal&amp;rft.atitle=Boston%2C+April+16&amp;rft.issue=81&amp;rft.pages=1-2&amp;rft.date=1733-04-16&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10DBE17D479427B0%2540EANX-108B7D25E793C660%25402354131-108B7D260AA2FDF0%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	Boston%2C+April+16	^^^	Weekly+Rehearsal	^^^	^^^	^^^	^^^	1733-04-16	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A10DBE17D479427B0%2540EANX-108B7D25E793C660%25402354131-108B7D260AA2FDF0%25400	^^^	^^^	^^^	81	1-2	^^^	^^^	^^^	^^^	^^^	"Boston, April 16"	^^^	Weekly Rehearsal	^^^	^^^	^^^	^^^	1733-04-16	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A10DBE17D479427B0%40EANX-108B7D25E793C660%402354131-108B7D260AA2FDF0%400	^^^	^^^	^^^	81	1-2		
