Table 1
ID	OID	SER	FM	CF	URL	REL	EXT	START	STOP	PIR	DEF	IMG	FOL	CAT SUMM	PARAS	NOTE	SOURCE	SURL	END		
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 25	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369618	^^^	^^^	12 Jul 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1037	
^^^	^^^	Gob	Yuc	MX 360 ram 12 no 111	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369704	^^^	^^^	10 Aug 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1038	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 27	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369620	^^^	^^^	16 Aug 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1039	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 28	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369621	^^^	^^^	16 Aug 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1040	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 29	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369622	^^^	^^^	30 Nov 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1041	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 30	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369623	^^^	^^^	16 Jan 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1042	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 31	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369624	^^^	^^^	12 Nov 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1043	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 32	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369625	^^^	^^^	2 Apr 1640	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1044	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 33	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369626	^^^	^^^	7 Feb 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1045	
^^^	^^^	Gob	Yuc	MX 360 ram 6 no 34	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369627	^^^	^^^	24 Jul 1644	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1046	
^^^	^^^	Gob	Yuc	MX 360 ram 7 no 35	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369628	^^^	^^^	23 Sep 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1047	
^^^	^^^	Gob	Yuc	MX 360 ram 7 no 36	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369629	^^^	^^^	20 Mar 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1048	
^^^	^^^	Gob	Yuc	MX 360 ram 7 no 37	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369630	^^^	^^^	25 Apr 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1049	
^^^	^^^	Gob	Yuc	MX 360 ram 7 no 38	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369631	^^^	^^^	20 Aug 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1050	
^^^	^^^	Gob	Yuc	MX 360 ram 7 no 39	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369632	^^^	^^^	18 Sep 1647	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1051	
^^^	^^^	Gob	Yuc	MX 360 ram 7 no 40	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369633	^^^	^^^	28 Mar 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1052	
^^^	^^^	Gob	Yuc	MX 360 ram 7 no 41	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369634	^^^	^^^	30 Mar 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1053	
^^^	^^^	Gob	Yuc	MX 360 ram 7 no 42	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369635	^^^	^^^	14 Apr 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1054	
^^^	^^^	Gob	Yuc	MX 360 ram 7 no 43	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369636	^^^	^^^	3 May 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1055	
^^^	^^^	Gob	Yuc	MX 360 ram 7 no 44	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369637	^^^	^^^	10 May 1648	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1056	
^^^	^^^	Gob	Yuc	MX 360 ram 8 no 45	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369638	^^^	^^^	23 Apr 1649	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1057	
^^^	^^^	Gob	Yuc	MX 360 ram 9 no 47	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369640	^^^	^^^	8 Sep 1651	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1058	
^^^	^^^	Gob	Yuc	MX 360 ram 9 no 46	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369639	^^^	^^^	12 Sep 1651	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1059	
^^^	^^^	Gob	Yuc	MX 360 ram 10 no 48	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369641	^^^	^^^	5 Nov 1653	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1060	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 49	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369642	^^^	^^^	8 Jun 1655	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1061	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 50	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369643	^^^	^^^	20 Jan 1656	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1062	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 51	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369644	^^^	^^^	16 Jul 1656	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1063	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 52	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369645	^^^	^^^	24 Jul 1656	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1064	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 54	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369647	^^^	^^^	10 May 1657	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1065	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 53	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369646	^^^	^^^	10 May 1657	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1066	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 65	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369658	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1067	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 62	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369655	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1068	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 64	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369657	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1069	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 59	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369652	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1070	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 56	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369649	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1071	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 63	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369656	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1072	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 60	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369653	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1073	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 55	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369648	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1074	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 57	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369650	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1075	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 58	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369651	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1076	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 61	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369654	^^^	^^^	15 Jul 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1077	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 66	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369659	^^^	^^^	30 Aug 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1078	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 67	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369660	^^^	^^^	5 Oct 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1079	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 68	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369661	^^^	^^^	6 Oct 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1080	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 69	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369662	^^^	^^^	6 Oct 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1081	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 70	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369663	^^^	^^^	17 Nov 1658	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1082	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 71	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369664	^^^	^^^	20 Mar 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1083	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 72	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369665	^^^	^^^	20 Mar 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1084	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 73	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369666	^^^	^^^	26 Mar 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1085	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 74	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369667	^^^	^^^	26 Mar 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1086	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 75	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369668	^^^	^^^	10 Apr 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1087	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 76	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369669	^^^	^^^	12 Apr 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1088	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 77	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369670	^^^	^^^	12 Apr 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1089	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 78	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369671	^^^	^^^	12 Apr 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1090	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 79	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369672	^^^	^^^	20 May 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1091	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 80	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369673	^^^	^^^	10 Jun 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1092	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 81	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369674	^^^	^^^	14 Aug 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1093	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 82	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369675	^^^	^^^	20 Aug 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1094	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 91	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369684	^^^	^^^	4 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1095	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 86	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369679	^^^	^^^	4 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1096	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 87	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369680	^^^	^^^	4 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1097	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 83	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369676	^^^	^^^	4 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1098	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 89	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369682	^^^	^^^	4 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1099	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 88	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369681	^^^	^^^	4 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1100	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 85	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369678	^^^	^^^	4 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1101	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 84	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369677	^^^	^^^	4 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1102	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 92	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369685	^^^	^^^	4 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1103	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 90	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369683	^^^	^^^	4 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1104	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 93	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369686	^^^	^^^	6 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1105	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 95	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369688	^^^	^^^	20 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1106	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 96	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369689	^^^	^^^	20 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1107	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 94	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369687	^^^	^^^	20 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1108	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 97	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369690	^^^	^^^	20 Oct 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1109	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 98	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369691	^^^	^^^	17 Nov 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1110	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 101	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369694	^^^	^^^	20 Nov 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1111	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 99	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369692	^^^	^^^	20 Nov 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1112	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 100	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369693	^^^	^^^	20 Nov 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1113	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 102	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369695	^^^	^^^	25 Nov 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1114	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 103	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369696	^^^	^^^	20 Dec 1659	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1115	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 105	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369698	^^^	^^^	8 Feb 1660	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1116	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 104	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369697	^^^	^^^	8 Feb 1660	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1117	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 107	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369700	^^^	^^^	8 Feb 1660	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1118	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 106	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369699	^^^	^^^	10 Feb 1660	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1119	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 108	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369701	^^^	^^^	28 Mar 1660	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1120	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 109	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369702	^^^	^^^	15 Apr 1660	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1121	
^^^	^^^	Gob	Yuc	MX 360 ram 11 no 110	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369703	^^^	^^^	23 Feb 1661	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1122	
^^^	^^^	Gob	Yuc	MX 361 ram 1 no 1	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369706	^^^	^^^	24 Jan 1661	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1123	
^^^	^^^	Gob	Yuc	MX 361 ram 1 no 2	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369707	^^^	^^^	31 Jan 1661	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1124	
^^^	^^^	Gob	Yuc	MX 361 ram 1 no 3	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369708	^^^	^^^	3 Mar 1661	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1125	
^^^	^^^	Gob	Yuc	MX 361 ram 1 no 4	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369709	^^^	^^^	7 Jan 1662	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1126	
^^^	^^^	Gob	Yuc	MX 361 ram 1 no 5	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369710	^^^	^^^	28 Jan 1662	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1127	
^^^	^^^	Gob	Yuc	MX 361 ram 1 no 7	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369712	^^^	^^^	30 Jan 1662	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1128	
^^^	^^^	Gob	Yuc	MX 361 ram 1 no 6	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369711	^^^	^^^	30 Jan 1662	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1129	
^^^	^^^	Gob	Yuc	MX 361 ram 1 no 8	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369713	^^^	^^^	31 Jan 1662	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1130	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 9	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369714	^^^	^^^	22 Jul 1663	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1131	
^^^	^^^	Gob	Yuc	MX 361 ram 4 no 60	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369763	^^^	^^^	26 Jul 1663	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1132	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 10	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369715	^^^	^^^	20 Oct 1663	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1133	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 13	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369718	^^^	^^^	24 Oct 1663	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1134	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 12	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369717	^^^	^^^	24 Oct 1663	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1135	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 11	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369716	^^^	^^^	24 Oct 1663	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1136	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 14	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369719	^^^	^^^	26 Oct 1663	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1137	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 15	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369720	^^^	^^^	27 Oct 1663	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1138	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 16	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369721	^^^	^^^	1 Dec 1663	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1139	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 17	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369722	^^^	^^^	2 Mar 1664	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1140	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 18	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369723	^^^	^^^	24 Mar 1664	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1141	
^^^	^^^	Gob	Yuc	MX 361 ram 2 no 19	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369724	^^^	^^^	26 Mar 1664	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1142	
