Table 1
ID	OID	PRIM	COLLECTED	FORMAT	DATE	DATE	DESCRIPTION	TITLE	TITLE	PLACE	PUB	NAME	NOTE	URL	URL	END	
	S 402	0	0	P	^^^	^^^	1 vols / Coverage of np—np	The New England Merchants in the Seventeenth Century	"np, np, np"	^^^	^^^	^^^	"Previously Bailyn or xnp / = vol xnp series *Studies in entrepreneurial history* / Further see [New York, Harper & Row, 1955] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1114455924"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/973802	^^^	###	
	S 406	0	0	P	^^^	^^^	1 vols / Coverage of np—np	The Conquest and Colonization of Honduras: 1502–1550	"np, np, np"	^^^	^^^	^^^	"Previously Chamberlain H or Chamberlain, Hon / = vol 598 series *Carnegie Institution of Washington publication*"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1847435	https://hdl.handle.net/2027/txu.059173002179226	###	
	S 410	0	0	P	^^^	^^^	1 vols / Coverage of np—np	"Historical Statistics of the United States, 1789–1945"	"np, np, np"	^^^	^^^	^^^	"Previously US BC or xnp / Guide Link: https://www.census.gov/library/publications/1975/compendia/hist_stats_colonial-1970.html / 3 ed = [Washington, Government Printing Office for Bureau of the Census, 1975] Desc = 2 v., [xxxii]-1200-[64] p. OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/56992924 / 4 ed = [Cambridge, Cambridge University Press, 2006] Desc = 5 volumes : illustrations ; 29 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/61757927"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/166034	https://www.census.gov/library/publications/1975/compendia/hist_stats_colonial-1970.html	###	
	S 412	0	0	P	^^^	^^^	1 vols / Coverage of np—np	"The conquest and colonization of Yucatan, 1517-1550"	"np, np, np"	^^^	^^^	^^^	Previously Chamberlain or xnp / = vol 582 series *Carnegie Institution of Washington publication*	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1843427	https://hdl.handle.net/2027/txu.059173008409431	###	
	S 414	0	0	P	^^^	^^^	1 vols / Coverage of np—np	A History of British Honduras	"np, np, np"	^^^	^^^	^^^	Previously Donohoe or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/11958356	https://ufdc.ufl.edu/UF00099204/00001	###	
	S 416	0	0	P	^^^	^^^	1 vols / Coverage of np—np	"The Beginning of British Honduras, 1506-1765"	"np, np, np"	^^^	^^^	^^^	Previously Winzerling or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1892890	https://ufdc.ufl.edu/UF00099216/00001	###	
	S 418	0	0	P	^^^	^^^	1 vols / Coverage of np—np	Belice 1663 (?)-1821	"np, np, np"	^^^	^^^	^^^	Previously Calderon or Seville 1944 / Sev 1944 / = vol 5 series *Publicaciones de la Escuela de Estudios Hispano-Americanos de la Universidad de Sevilla*	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2481064	http://simurg.bibliotecas.csic.es/viewer/image/CSIC000048031/1/	###	
	S 420	0	0	P	^^^	^^^	1 vols / Coverage of np—np	The Titles of Ebtun	"np, np, np"	^^^	^^^	^^^	Previously Roys E or Roys 1 / = vol 505 series *Carnegie Institution of Washington publication*	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3453089	https://hdl.handle.net/2027/txu.059173022901217	###	
	S 424	0	0	P	^^^	^^^	1 vols / Coverage of np—np	Essays in the history of modern Europe	"np, np, np"	^^^	^^^	^^^	Previously McKay or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3492000	^^^	###	
	S 426	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	Beyond the Mexique Bay	"np, np, np"	^^^	^^^	^^^	"Previously Huxley or xnp / Further see [New York & London, Harper & Brothers, 1934] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1617967"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/615289606	^^^	###	
	S 428	0	0	P	^^^	^^^	1 vols / Coverage of np—np	"Sir Henry Morgan, buccaneer and governor"	"np, np, np"	^^^	^^^	^^^	"Previously Roberts or xnp / Further see [London, Hamish Hamilton, 1933] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/13944688"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/757089	https://hdl.handle.net/2027/mdp.39015021845162	###	
	S 434	0	0	P	^^^	^^^	1 vols / Coverage of np—np	"Shoulder to Shoulder, or the Battle of St. George’s Caye"	"np, np, np"	^^^	^^^	^^^	Previously Metzgen or xnp / Printed by Belize Literary and Debating Club ?	http://gw.worldcat.org.proxygw.wrlc.org/oclc/769148898	^^^	###	
	S 440	0	0	P	^^^	^^^	1 vols / Coverage of np—np	British Honduras and its Resources	"np, np, np"	^^^	^^^	^^^	Previously Collet or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/16134424	^^^	###	
	S 442	1	0	P	^^^	^^^	2 vols / Coverage of xxx—1924	The New Edition of the Consolidated Laws of British Honduras	"np, np, np"	^^^	^^^	^^^	Previously Laws 1924 or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4143433	^^^	###	
	S 444	0	0	P	^^^	^^^	1 vols / Coverage of np—np	Government of the West Indies	"np, np, np"	^^^	^^^	^^^	Previously Wrong or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/697774097	https://www.google.com/books/edition/Government_of_the_West_Indies/idZAAAAAIAAJ?hl=en	###	
	S 446	0	0	P	^^^	^^^	1 vols / Coverage of np—np	"Pirates of the New England Coast, 1630–1730"	"np, np, np"	^^^	^^^	^^^	Previously Dow or xnp / = vol 2 series *Publication of the Marine Research Society*	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3154674	https://www.google.com/books/edition/The_Pirates_of_the_New_England_Coast_163/Kft3AAAAMAAJ?hl=en	###	
	S 448	0	0	P	^^^	^^^	25 vols / Coverage of np—np	Peace Handbooks	"np, np, np"	^^^	^^^	^^^	Previously xxx or UK FO 1920 / = vols 1–162 series *Handbooks prepared under the direction of the Historical Section of the Foreign Office* / See confidential copy of vol 21 no 133 Link: https://hdl.handle.net/2027/txu.059173018591717	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4694680	^^^	###	
	S 452	0	0	P	^^^	^^^	1 vols / Coverage of np—np	The Baymen of Belize and how they wrested British Honduras from the Spaniards	"np, np, np"	^^^	^^^	^^^	Previously Forbes or xnp / First print date uncertain eg OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/84969910	http://gw.worldcat.org.proxygw.wrlc.org/oclc/264362342	https://ufdc.ufl.edu/UF00095345/00001	###	
	S 454	1	0	P	^^^	^^^	2 vols / Coverage of xxx—1914	The revised edition of the Consolidated laws of British Honduras	"np, np, np"	^^^	^^^	^^^	Previously Laws 1914 or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1000910495	^^^	###	
	S 456	0	0	P	^^^	^^^	1 vols / Coverage of np—np	The colonising activities of the English Puritans : the last phase of the Elizabethan struggle with Spain	"np, np, np"	^^^	^^^	^^^	Previously Newton or xnp / = vol 1 series *Yale historical publications : miscellany*	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2993127	http://www.llmcdigital.org.ezp-prod1.hul.harvard.edu/default.aspx?redir=31970	###	
	S 460	0	0	P	^^^	^^^	1 vols / Coverage of np—np	Buccaneers in the West Indies in the Seventeenth Century	"np, np, np"	^^^	^^^	^^^	Previously Haring or xnp / Presented as a thesis to the Board of modern history of Oxford University in May 1909	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1000327212%20/%20http://gw.worldcat.org.proxygw.wrlc.org/oclc/987859947	http://www.gutenberg.org/ebooks/19139	###	
	S 462	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	Reminiscences of a colonial judge.	"np, np, np"	^^^	^^^	^^^	Previously Goodman or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/929521345	https://hdl.handle.net/2027/iau.31858014765485?urlappend=%3Bseq=15	###	
	S 464	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	"Report to the Government of British Honduras upon the outbreak of yellow fever in that Colony in 1905 : together with an account of the distribution of the Stegomyia fasciata in Belize, and the measures necessary to stamp out or prevent the recurrence of yellow fever"	"np, np, np"	^^^	^^^	^^^	Previously Boyce or xnp / Further see vars correspondence in *British Journal of Medicine* to Apr 1907	http://gw.worldcat.org.proxygw.wrlc.org/oclc/932506082	^^^	###	
	S 466	0	0	P	^^^	^^^	3 vols / Coverage of np—np	Historia de Yucatán durante la dominación española	"np, np, np"	^^^	^^^	^^^	Previously Molina or Molina Solis / Merida 1904 / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/13381125	^^^	###	
	S 468	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	Reminiscences of my Work and Wanderings in British Honduras	"np, np, np"	^^^	^^^	^^^	Previously Moloney R or Moloney 2 / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642483221	^^^	###	
	S 474	0	0	P	^^^	^^^	7 vols / Coverage of np—np	The Royal Navy : a history from the earliest times to the present	"np, np, np"	^^^	^^^	^^^	Previously Clowes or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1296915	^^^	###	
	S 476	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	Tratado de limites entre los Estados-Unidos Mexicanos y Honduras Britanicas / Seguidos de los principales documentos que a el se refieren	"np, np, np"	^^^	^^^	^^^	Previously Mex 1897 or Mex State 1897 / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/8571551	https://www.google.com/books/edition/Tratado_de_limites_entre_los_Estados_Uni/52MmAQAAMAAJ?hl=en&gbpv=0	###	
	S 478	1	0	P	^^^	^^^	2 vols / Coverage of xxx—xxx	Geografía y descripción universal de las Indias	"np, np, np"	^^^	^^^	^^^	Previously Lopez or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/191003	^^^	###	
	S 480	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	"Yucatán y Belice. Coleccion de documentos importantes que se refieren al tratado de 8 de julio de 1893, celebrado entre el Sr. Lic. Ignacio Mariscal en representación de México, y Sir Spencer Saint Jhon en representación de la Gran Bretaña."	"np, np, np"	^^^	^^^	^^^	Previously Yuc 1894 or Mex Yuc 1894 / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1153440249	https://www.google.com/books/edition/Yucatán_y_Belice/3jQCAAAAYAAJ?hl=en	###	
	S 482	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	Defensa del tratado de límites entre Yucatán y Belice	"np, np, np"	^^^	^^^	^^^	"Previously Molina D or Molina, Def / xnp"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/820924944	https://www.google.com/books/edition/Defensa_del_tratado_de_l%C3%ADmites_entre_Yu/uCU0AQAAMAAJ?hl=en	###	
	S 484	0	0	P	^^^	^^^	1 vols / Coverage of np—np	La cuestion de Belice y el informe del señor secretario de relaciones	"np, np, np"	^^^	^^^	^^^	Previously Villasenor or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/13531027	https://www.google.com/books/edition/La_cuestion_de_Belice_y_el_informe_del_s/nz4CAAAAYAAJ?hl=en&gbpv=0	###	
	S 486	0	0	P	^^^	^^^	1 vols / Coverage of np—np	A History of Currency in the British Colonies	"np, np, np"	^^^	^^^	^^^	Previously Chalmers or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/768270403	^^^	###	
	S 488	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	"Informe del c. Ignacio Mariscal secretario del despacho de relaciones exteriores, rendido ante el Senado acerca del tratado de límites entre Yucatán y Belice, con un apéndice de notas y piezas justificativas"	"np, np, np"	^^^	^^^	^^^	Previously Mex 1893 or Mex State 1893 / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/902949196	https://www.google.com/books/edition/Informe_del_c_Ignacio_Mariscal/oFtqAAAAMAAJ?hl=en&gbpv=1	###	
	S 490	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	"Crown Governmetn in British Honduras, or a letter to the Secretary of State for the Colonies respectign the Treatment of a Subordinate officer in the Government employ"	"np, np, np"	^^^	^^^	^^^	"Previously Moloney C or Moloney 1 / Further see C. A. Moloney, *Postscript and additions to Crown government in British Honduras or, A letter to the Secretary of State for the Colonies respecting the treatment of a subordinate officer in the Government employ* [sl, sn, 1890s] Desc = 7 pages 23 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/880785598"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/15516793%20/%20http://gw.worldcat.org.proxygw.wrlc.org/oclc/880785596	^^^	###	
	S 492	1	0	P	^^^	^^^	1 vols / Coverage of xxx—1887	Consolidated laws of the colony of British Honduras	"np, np, np"	^^^	^^^	^^^	Previously Laws 1887 or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/680367751	https://www.google.com/books/edition/Consolidated_Laws_of_the_Colony_of_Briti/FI5CAQAAMAAJ?hl=en	###	
	S 496	0	0	P	^^^	^^^	1 vols / Coverage of np—np	"British Honduras: an historical and descriptive account of the colony from its settlement, 1670"	"np, np, np"	^^^	^^^	^^^	Previously Gibbs or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/608881763	^^^	###	
	S 498	0	0	P	^^^	^^^	1 vols / Coverage of np—np	Piraterías y agresiones de los ingleses y de otros pueblos de Europa en la América española desde el siglo XVI al XVIII	"np, np, np"	^^^	^^^	^^^	"Previously Alsedo or xnp / Reprint of the author's *Aviso histórico, político, geográfico, con las noticías más particulares del Perú, Tierra-Firme, Chile y Nuevo reino de Granada* [Madrid, sn, 1740], together with others of his works never before published"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/656588194	https://www.google.com/books/edition/Pirater%C3%ADas_y_agresiones_de_los_ingleses/MasMAAAAYAAJ?hl=en&gbpv=1&printsec=frontcover	###	
	S 500	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	The Colony of British Honduras. Its resources and prospects. With particular reference to its Indigenous Plants and Economic Productions	"np, np, np"	^^^	^^^	^^^	Previously Morris or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3082083%20/%20http://gw.worldcat.org.proxygw.wrlc.org/oclc/537503294	https://www.google.com/books/edition/The_Colony_of_British_Honduras/3b8NAAAAQAAJ?hl=en&gbpv=1&dq=subject:%22Belize%22&pg=PA76&printsec=frontcover	###	
	S 502	0	0	P	^^^	^^^	3 vols / Coverage of np—np	History of Central America	"np, np, np"	^^^	^^^	^^^	Previously Bancroft or xnp / = vols xxx series *Works of Hubert Howe Bancroft*	http://gw.worldcat.org.proxygw.wrlc.org/oclc/499302290%20/%20http://gw.worldcat.org.proxygw.wrlc.org/oclc/1722798	^^^	###	
	S 504	1	0	P	^^^	^^^	2 vols / Coverage of xxx—1881	Laws of British Honduras in force on 31 Dec. 1881	"np, np, np"	^^^	^^^	^^^	Previously Laws 1881 or xnp / xnp	^^^	^^^	###	
	S 506	0	0	P	^^^	^^^	5 vols / Coverage of np—np	"Historia de Yucatan, desde la època más remota hasta nuestros dias"	"np, np, np"	^^^	^^^	^^^	Previously Ancona or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/13550373	^^^	###	
	S 508	1	0	P	^^^	^^^	1 vols / Coverage of 1872—1878	Correspondencia diplomatica cambiada entre el gobierno de la República y el de Su Majestad britanica con relación al territorio llamado Belice	"np, np, np"	^^^	^^^	^^^	"Previously Mex 1878 or Mex State 1878 / Fr trans = [Mexico, sn, 1878] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/13586192"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/679312557	^^^	###	
	S 510	0	0	P	^^^	^^^	1 vols / Coverage of np—np	Belice : estudio sobre el origen de ese nombre	"np, np, np"	^^^	^^^	^^^	Previously Nunez or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/680451856	^^^	###	
	S 512	0	0	P	^^^	^^^	6 vols / Coverage of np—np	Disquisiciones nauticas	"np, np, np"	^^^	^^^	^^^	Previously Fernandez or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1089790723	http://id.lib.harvard.edu/alma/990048821940203941/catalog	###	
	S 516	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	"A trip to British Honduras, and to San Pedro, Republic of Honduras"	"np, np, np"	^^^	^^^	^^^	"Previously Swett or xnp / Further see [New Orleans, George Ellis, 1868] Desc = 125 pages OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/991276337"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/976443	https://hdl.handle.net/2027/loc.ark:/13960/t0cv59n3d	###	
	S 518	0	0	P	^^^	^^^	1 vols / Coverage of np—np	A summer on the borders of the Caribbean Sea	"np, np, np"	^^^	^^^	^^^	Previously Harris or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/367922783	^^^	###	
	S 522	1	0	P	^^^	^^^	1 vols / Coverage of 1857—1859	"The History of the Commercial Crisis, 1857-58, and the Stock Exchange Panic of 1859"	"np, np, np"	^^^	^^^	^^^	"Previously Evans C or Evans, Comm / xnp"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/85788621	https://link.gale.com/apps/doc/U0112039601/MOME?u=camb55135&sid=primo&xid=14d54b2c&pg=1	###	
	S 524	0	0	P	^^^	^^^	1 vols / Coverage of np—np	The states of Central America	"np, np, np"	^^^	^^^	^^^	"Previously Squier or xnp / Possibly see E. G. Squier, *Honduras and British Honduras* [New York, Scribner, 1880] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/10678394"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/85796861	^^^	###	
	S 558	0	0	P	^^^	^^^	1 vols / Coverage of np—np	"The history of Yucatan, from its discovery to the close of the seventeenth century"	"np, np, np"	^^^	^^^	^^^	Previously Fancourt or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1908914	^^^	###	
	S 564	0	0	P	^^^	^^^	1 vols / Coverage of np—np	"Statistics of the colonies of the British Empire in the West Indies, South America, North America, Asia, Austral-Asia, Africa, and Europe : comprising the area, agriculture, commerce, ... &c. of each colony : with the charters and the engraved seals"	"np, np, np"	^^^	^^^	^^^	Previously Martin or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/65260030	http://id.lib.harvard.edu/alma/990073239960203941/catalog	###	
	S 566	1	0	P	^^^	^^^	1 vols / Coverage of 1838—1838	"Narrative of a Journey to Guatemala, in Central America, in 1838"	"np, np, np"	^^^	^^^	^^^	Previously Montgomery or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/367952388	https://www.google.com/books/edition/Narrative_of_a_Journey_to_Guatemala_in_C/YEiE4Uu-_a0C?hl=en&gbpv=0	###	
	S 568	0	0	P	^^^	^^^	1 vols / Coverage of np—np	Colonial policy of the British Empire	"np, np, np"	^^^	^^^	^^^	Previously Martin P or Martin 2 / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/65260214	https://link.gale.com/apps/doc/U0105544982/MOME?u=camb55135&sid=MOME&xid=f7c75b1e	###	
	S 570	0	0	P	^^^	^^^	5 vols / Coverage of np—np	History of the British colonies	"np, np, np"	^^^	^^^	^^^	"Previously xxx or Martin 1 / Martin 3 / 2 [rev or exp] ed = *The British colonial library* [London, J. Mortimer, 1836–1837] 10 vols OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/65310222 or [London, Whittaker & Co., 1836–1837] 10 vols OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/458214031 / 2 ed vols 1–10 = Martin 3 / 2 ed vols 4–5 = History of the West Indies = Martin 1"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/65278625%20/%20http://gw.worldcat.org.proxygw.wrlc.org/oclc/963738407	http://id.lib.harvard.edu/alma/990059826320203941/catalog	###	
	S 574	1	0	P	^^^	^^^	1 vols / Coverage of xxx—xxx	"Proceedings, &c. in The Action, Craig, versus Hyde, in The Grand Courts, of The British Settlement at Honduras, Under The Suprintendance of His Excellency Francis Cockburn, Esquire, Lieutenant Colonel in the 2nd. West Indis Regiment, &c. &c."	"np, np, np"	^^^	^^^	^^^	"Previously Craig T or Craig, Trial / xnp"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/506029195	https://link.gale.com/apps/doc/Q0101110494/MMLT?u=camb55135&sid=bookmark-MMLT&xid=72d3cdad&pg=1	###	
	S 576	1	0	P	^^^	^^^	38 vols / Coverage of 1789—1838	American State Papers	"np, np, np"	^^^	^^^	^^^	Previously xxx or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/31950904	^^^	###	
	S 578	0	0	P	^^^	^^^	3 vols / Coverage of np—np	Chronological history of the West Indies	"np, np, np"	^^^	^^^	^^^	"Previously Southey or xnp / Possibly see *A complete historical, chronological, and geographical American atlas* [Philadelphia, H. C. Carey & I. Lea, 1822] Desc = 32 unnumbered pages, 53 leaves of plates (folded) OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/904540079"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/15234921	http://id.lib.harvard.edu/alma/990026569840203941/catalog	###	
	S 580	1	0	P	^^^	^^^	1 vols / Coverage of 1814—1824	"The defence, &c. &c."	"np, np, np"	^^^	^^^	^^^	"Previously Lon 1824 or Lon 24 / Though see Desc = 2 preliminary leaves, 101 pages 33 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/13910869 / = *Defence of the settlers of Honduras*, Printed by A. J. Valpy / Though see [Jamaica, Printed by A. J. Valpy, 1824] Desc = 102 pages OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/607386121"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/607386115%20/%20http://gw.worldcat.org.proxygw.wrlc.org/oclc/773145375	https://link.gale.com/apps/doc/DS0103730001/SAS?u=camb55135&sid=SAS&xid=1ede003f	###	
