Series S 0—960 / Primary and secondary sources which are not deposited series or collections.
ID	NO	PRIM	COLL	TYPE	ALT ID	CITED	PERIOD	PERIOD	SIZE	UNITS	ITEM	REPOSITORY	CITY	COUNTRY	IMPRINT	CITY	COUNTRY	FIRST PUB	LAST PUB	AUTHORS	EDITORS	JOURNAL	V	I	VIA	NOTE	LINK	END	
S 490	490	1	0	P	Moloney 1	0	xxx	xxx	1	vols	"Crown Governmetn in British Honduras, or a letter to the Secretary of State for the Colonies respectign the Treatment of a Subordinate officer in the Government employ"	np	np	np	xxx	xxx	xxx	1892	np	A. Moloney	xnp	np	np	np	Burdon 3	xnp	xxx	###	
S 468	468	1	0	P	Moloney 2	0	xxx	xxx	1	vols	Reminiscences of my Work and Wanderings in British Honduras	np	np	np	xxx	xxx	xxx	1902	np	A. Moloney	xnp	np	np	np	Burdon 3	xnp	xxx	###	
S 12	12	0	0	A	Mongey	38	np	np	np	np	"Protecting Foreigners: The Refugee Crisis on the Belize–Yucatán Border, 1847–71"	np	np	np	np	np	np	2021	np	V. Mongey	np	Law and History Review	39	1	xnp	xnp	https://hollis.harvard.edu/primo-explore/fulldisplay?docid=TN_cdi_webofscience_primary_000629566000003&context=PC&vid=HVD2&search_scope=everything&tab=everything&lang=en_US 	###	
S 566	566	1	0	P	Montgomery	3	1838	1838	1	vols	"Narrative of a Journey to Guatemala, in Central America, in 1838"	np	np	np	xxx	New York	USA	1839	np	G. W. Montgomery	xnp	np	np	np	xnp	xnp	https://www.google.com/books/edition/Narrative_of_a_Journey_to_Guatemala_in_C/YEiE4Uu-_a0C?hl=en&gbpv=0	###	
S xxx	xxx	1	0	MS	Montgomery R	xon	np	np	1	items	"Refugees in Belize, 1991, A Report to the UNHCR"	np	np	np	np	np	np	1991	np	T. S. Montgomery	np	np	np	np	Torres 13 p5	xnp	file:///Users/angelnavidad/Downloads/Refugees_in_Belize_1991_A_Report_to_the.pdf	###	
S xxx	xxx	0	0	MS	Moore	0	np	np	1	items	"25 Years of Human Rights In Belize: From Theory to Practice,  A Work In Progress"	np	np	np	np	np	np	2007	np	xnp	np	np	np	np	xnp	xnp	http://www.uvm.edu/~gflomenh/courses/Belize-projects/articles/	###	
S 172	172	1	0	A	Morgan	6	xxx	xxx	np	np	Robert Dinwiddie's Reports on the British American Colonies.	np	np	np	np	np	np	2008	np	K. Morgan	np	William and Mary Quarterly	65	2	xnp	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/25096787	###	
S 816	816	1	0	P	Morrell	1	xxx	xxx	1	vols	Flowers and Fruits form the Wilderness; or Thirty-six years in Texas and two Winters in Honduras	np	np	np	xxx	xxx	xxx	1872	np	E. Z. N. Morrell	xnp	np	np	np	xnp	xnp	xxx	###	
S 500	500	1	0	P	Morris	7	xxx	xxx	1	vols	The Colony of British Honduras. Its resources and prospects. With particular reference to its Indigenous Plants and Economic Productions	np	np	np	xxx	xxx	xxx	1883	np	D. Morris	xnp	np	np	np	Burdon 3	xnp	https://www.google.com/books/edition/The_Colony_of_British_Honduras/3b8NAAAAQAAJ?hl=en&gbpv=1&dq=subject:%22Belize%22&pg=PA76&printsec=frontcover	###	
S 46	46	1	0	A	Munoz-Jimenez	xon	xxx	xxx	np	np	"Spatial and temporal patterns, trends and teleconnection of cumulative rainfall deficits across Central America"	np	np	np	np	np	np	2019	np	"R. Munoz-Jimenez, J. D. Giraldo-Osorio, A. Brenes-Torres, I. Avendano-Flores, A. Nauditt, H. G. Hidalgo-Leon, C. Birkel"	np	International Journal of Climatology	39	4	xnp	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1002/joc.5925 	###	
S xxx	xxx	1	0	P	Murillo	xon	xxx	xxx	10	vols	Geographía histórica	np	np	np	xxx	Madrid	Spain	1752	1752	P. Murillo Velarde	np	np	np	np	Garcia P 2 145	xnp	lib 9: https://www.google.com/books/edition/Geographia_historica/RCd28gid4PcC?hl=en&gbpv=0&kptab=overview	###	
S 658	658	0	0	T	Murray	3	np	np	np	np	"""The man that says slaves be quite happy in slavery...is either ignorant or a lying person..."" an account of slavery in the marginal colonies of the British West Indies."	np	np	np	xxx	xxx	xxx	2001	np	R. J. Murray	np	np	np	np	xnp	xnp	http://theses.gla.ac.uk/id/eprint/653	###	
S 764	764	1	0	P	Naber/Wright	2	xxx	xxx	1	vols	Piet Heyn en de Zilvervloot	np	np	np	xxx	Utrecht	Netherlands	1928	np	xnp	xnp	np	np	np	Goslinga	Edited by S. P. l'Honoré Naber and Irene A. Wright	xnp	###	
S xxx	xxx	1	0	P	Nagle	xon	1775	1841	1	vols	The Nagle journal : a sketch or journal of Jacob Nagle from the year 1775 to 1841	np	np	np	Weidenfeld & Nicolson	New York	USA	1988	np	J. Nagle	J. C. Dann	np	np	np	Anderson 07 234 fn 66	xnp	https://archive.org/details/naglejournaldiar0000nagl 	###	
S 572	572	1	0	P	Naut Mag d	0	1832	1876	46	vols	Nautical Magazine	np	np	np	xxx	Cambridge	UK	1832	xxx	xnp	xnp	np	np	np	xnp	xnp	xxx	###	
S 682	682	0	0	P	Naylor	16	np	np	1	vols	"Penny Ante Imperialism: The Mosquito Shore and the Bay of Honduras, 1600–1914: A Case Study in British Informal Empire"	np	np	np	xxx	London	UK	1989	np	R. A. Naylor	xnp	np	np	np	xnp	xnp	xxx	###	
S 730	730	0	0	T	Naylor 58	0	np	np	np	np	"British commercial relations with Central America, 1821–1851"	np	np	np	xxx	xxx	xxx	1958	np	R. A. Naylor	np	np	np	np	xnp	xnp	xxx	###	
S 724	724	0	0	A	Naylor 60	9	np	np	np	np	The British Role in Central America Prior to the Clayton-Bulwer Treaty of 1850	np	np	np	np	np	np	1960	np	R. A. Naylor	np	Hispanic American Historical Review	40	3	xnp	xnp	xxx	###	
S 684	684	0	0	P	"Naylor, Sp"	0	np	np	1	vols	Influencia británica en el comercio centroamericano durante las primeras décadas de la independencia : 1821-1851	np	np	np	xxx	Antigua	Guatemala	1988	np	R. A. Naylor	xnp	np	np	np	xnp	xnp	file:///Users/angelnavidad/Downloads/(Serie%20Monográfica%203)%20Robert%20A.%20Naylor%20-%20Influencia%20británica%20en%20el%20comercio%20centroamericano%20durante%20las%20primeras%20décadas%20de%20la%20Independencia%20(1821-1851)-Centro%20de%20Investigaciones%20Regionales%20de%20Mesoam.pdf	###	
S 718	718	1	0	P	NDAR	2	1774	1778	13	vols	Naval Documents of the American Revolution	np	np	np	xxx	Washington	USA	1964	2019	xnp	xnp	np	np	np	xnp	xnp	https://www.history.navy.mil/research/publications/publications-by-subject/naval-documents-of-the-american-revolution.html	###	
S 782	782	0	0	P	Netherlands DNB	0	np	np	xxx	xxx	Biografisch Woordenboek van Nederland	np	np	np	xxx	xxx	xxx	1911	2009	xnp	xnp	np	np	np	xnp	Titles = Nieuw Nederlandsch Biografisch Woordenboek	xnp	###	
S 430	430	0	0	A	Nettels	1	np	np	np	np	"England and the Spanish-American Trade, 1680-1715"	np	np	np	np	np	np	1931	np	C. Nettels	np	Journal of Modern History	3	1	xnp	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/1872139	###	
S 456	456	0	0	P	Newton	47	np	np	1	vols	The colonising activities of the English Puritans : the last phase of the Elizabethan struggle with Spain	np	np	np	xxx	London	UK	1914	np	A. P. Newton	xnp	np	np	np	xnp	xnp	http://www.llmcdigital.org.ezp-prod1.hul.harvard.edu/default.aspx?redir=31970	###	
S 116	116	0	0	A	Newton EAS	xon	np	np	np	np	"""Good and Kind Benefactors"": British Longwood Merchants and Boston's Christ Church"	np	np	np	np	np	np	2013	np	R. A. Newton	np	Early American Studies	11	1	xnp	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/23546700	###	
S xxx	xxx	0	0	T	Nowottny	0	np	np	np	np	'No Tyrants Here Linger': Understandings of Democracy in Modern Belize	np	np	np	xxx	xxx	xxx	2007	np	M. Nowottny	np	np	np	np	xnp	xnp	https://sas-space.sas.ac.uk/1131/1/Nowottny_Mark-notyrantsherelinger.pdf	###	
S 510	510	0	0	P	Nunez	0	np	np	1	vols	Belice : estudio sobre el origen de ese nombre	np	np	np	xxx	Mexico	Mexico	1877	np	A. Nuñez Ortega	xnp	np	np	np	xnp	xnp	Google: https://www.google.com/books/edition/Belice/maY_AAAAYAAJ?hl=en&gbpv=1 / HathiTrust: https://hdl.handle.net/2027/nnc1.cu01563777	###	
S xxx	xxx	0	0	A	Obando	xon	np	np	np	np	Zambos y negros de La Taguzgalpa: actores claves en el contrabando centroamericano. 1642-1715	np	np	np	np	np	np	2016	np	R. Obando Andrade	np	Revista Cuadernos del Caribe	21	np	xnp	xnp	https://repositorio.unal.edu.co/handle/unal/66081 	###	
S 804	804	0	0	P	OED	0	np	np	xxx	xxx	Oxford English Dictionary	np	np	np	xxx	xxx	xxx	1888	xxx	xnp	xnp	np	np	np	xnp	xnp	xnp	###	
S 214	214	0	0	A	Offen 00	xon	np	np	np	np	British Logwood Extraction from the Mosquitia: the Origin of a Myth	np	np	np	np	np	np	2000	np	K. H. Offen	np	Hispanic American Historical Review	80	1	xnp	xnp	https://muse-jhu-edu.ezp-prod1.hul.harvard.edu/article/12337 	###	
S 144	144	0	0	A	Offen 11	10	np	np	np	np	Puritan Bioprospecting in Central America and the West Indies	np	np	np	np	np	np	2011	np	K. H. Offen	np	Itinerario	35	1	xnp	xnp	https://doi.org/10.1017/S0165115311000040	###	
S 98	98	0	0	A	Offen 15	xon	np	np	np	np	Mapping Amerindian Captivity in Colonial Mosquitia	np	np	np	np	np	np	2015	np	K. H. Offen	np	Journal of Latin American Geography	14	3	xnp	xnp	https://muse-jhu-edu.ezp-prod1.hul.harvard.edu/article/595150#info_wrap 	###	
S 386	386	0	0	A	Ogelsby	1	np	np	np	np	The British and Panama — 1742	np	np	np	np	np	np	1963	np	J. C. M. Ogelsby	np	Caribbean Studies	3	2	xnp	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/25611756	###	
S 934	934	1	0	P	Ogilby	0	xxx	xxx	1	vols	"America, being the latest and most accurate description of the Nevv VVorld"	np	np	np	xxx	London	UK	1671	np	xnp	xnp	np	np	np	xnp	See 1657 Map of Hon: https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~295183~90066270:Audience-de-Mexico?qvq=w4s:/when%2F1657;q:%3D%22Honduras%22;lc:RUMSEY~8~1&mi=0&trs=1	Book: http://www.gutenberg.org/files/59745/59745-h/59745-h.htm / Map of Hon: https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~292937~90066940:Yucatan-et-Guatimala-?qvq=w4s:/when%2F1671;q:%3D%22Honduras%22;lc:RUMSEY~8~1&mi=0&trs=2	###	
S 696	696	0	0	A	Olien	1	np	np	np	np	The Miskito Kings and the Line of Succession	np	np	np	np	np	np	1983	np	M. Olien	np	Journal of Anthropological Research	39	2	xnp	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/3629967	###	
S 626	626	1	0	P	Orser	1	xxx	xxx	1	vols	Archaeologies of the British in Latin America	np	np	np	xxx	Cham	Switzerland	2019	np	C. E. Orser Jr.	xnp	np	np	np	xnp	xnp	file:///Users/angelnavidad/Downloads/(Contributions%20To%20Global%20Historical%20Archaeology)%20Charles%20E.%20Orser%20Jr.%20-%20Archaeologies%20of%20the%20British%20in%20Latin%20America-Springer%20International%20Publishing%20(2019).pdf	###	
S 686	686	0	0	P	Oss	1	np	np	1	vols	"Catholic Colonialism: A Parish History of Guatemala, 1524–1821"	np	np	np	xxx	Cambridge	UK	1986	np	A. C. van Oss	xnp	np	np	np	xnp	xnp	xxx	###	
S 48	48	0	0	A	Oster	xon	np	np	np	np	"Speleothem Paleoclimatology for the Caribbean, Central America, and North America"	np	np	np	np	np	np	2019	np	"J. L. Oster, S. F. Warken, N. Sekhon, M. M. Arienzo, M. Lachniet"	np	Quaternary	2	1	xnp	xnp	https://doi.org/10.3390/quat2010005	###	
S 836	836	1	0	P	Oviedo	4	xxx	xxx	4	vols	"Historia general y natural de las Indias, islas y tierra-firme del mar océano"	np	np	np	xxx	Madrid	Spain	1851	1855	xnp	xnp	np	np	np	xnp	First vol published 1535 in Seville / intended as 3 vols / First full publication 1851–1855 in Madrid by RAH / in 4 vols	v 1: http://www.cervantesvirtual.com/nd/ark:/59851/bmc668b5 / V 2: http://www.cervantesvirtual.com/nd/ark:/59851/bmc2f7m2 / V 3: http://www.cervantesvirtual.com/nd/ark:/59851/bmcsb4c5 / V 4: http://www.cervantesvirtual.com/nd/ark:/59851/bmcc53h5	###	
S 808	808	0	0	P	Oxford DNB	8	np	np	xxx	xxx	Dictionary of National Biography	np	np	np	xxx	xxx	xxx	1885	xxx	xnp	xnp	np	np	np	xnp	xnp	xnp	###	
S 672	672	0	0	P	Paetzold	2	np	np	1	vols	"The british participation in the caste war of yucatan, 1847-1901"	np	np	np	xxx	xxx	xxx	1994	np	C. Paetzold	xnp	np	np	np	xnp	xnp	xxx	###	
S xxx	xxx	0	0	A	Palacio	0	np	np	np	np	ILLEGAL ALIENS IN BELIZE: FINDINGS FROM THE 1984 AMNESTY	np	np	np	np	np	np	1988	np	J. O. Palacio	np	Center for Migration Studies Special Issues	6	2	Torres 13 p55	xnp	https://doi.org/10.1111/j.2050-411X.1988.tb00561.x	###	
S xxx	xxx	0	0	A	Palacio 85	0	np	np	np	np	A RURAL/URBAN ENVIRONMENT FOR CENTRAL AMERICAN IMMIGRANTS IN BELIZE	np	np	np	np	np	np	1985	np	J. O. Palacio	np	Caribbean Quarterly	33	3–4	Torres 13 p86	xnp	xxx	###	
S xxx	xxx	0	0	T	Palma	xon	np	np	np	np	El negro en las relaciones etnicas de la segunda mitad del siglo XVIII y principios del siglo XIX en Guatemala	np	np	np	U de San Carlos	Guatemala	Guatemala	1974	np	D. A. Palma R.	np	np	np	np	Lujan 2 111	xnp	http://biblioteca.usac.edu.gt/tesis/14/14_0093.pdf	###	
S 732	732	0	0	P	Pares	18	np	np	1	vols	Yankee and Creole	np	np	np	xxx	New York	USA	1956	np	R. Pares	xnp	np	np	np	xnp	xnp	xxx	###	
S 742	742	0	0	P	"Pares, War"	0	np	np	1	vols	War and Trde in the West Indies 1739–1763	np	np	np	xxx	New York	USA	1939	np	R. Pares	xnp	np	np	np	xnp	xnp	xxx	###	
S 738	738	1	0	A	Pargellis	2	xxx	xxx	np	np	"William and Mary Quarterly, 3 series, vol 1, Daniel Ellffryth's Guide to the Caribbean, 1631"	np	np	np	np	np	np	1944	np	"S. Pargellis, R. L. Butler"	np	William and Mary Quarterly	1	xnp	xnp	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/1923731	###	
S 806	806	0	0	P	Pavia	0	np	np	1	vols	Los ingleses en Mexico ó sea el origen y fundación de las colonias británicas en el seno mexicano	np	np	np	Imprenta de José V. Castillo	Mexico	Mexico	1888	np	xnp	xnp	np	np	np	Mongey 85 fn 76	Pamphlet? / = Bib Yuc XLIII-1888-12	xxx	###	
S xxx	xxx	0	0	P	Paz	0	np	np	1	vols	"Belize, el despertar de una nación"	np	np	np	Siglo Veintiuno Editores	Mexico	Mexico	1979	np	M. E. Paz Salinas	np	np	np	np	xnp	xnp	https://archive.org/details/belicedespertar00unseguat/page/n3/mode/2up	###	
S 258	258	0	0	A	Pendergast	4	np	np	np	np	Locating Maya Lowlands Spanish Colonial Towns: A Case Study from Belize	np	np	np	np	np	np	1993	np	"D. M. Pendergast, G. D. Jones, E. Graham"	np	Latin American Antiquity	4	1	xnp	xnp	xxx	###	
S 260	260	0	0	A	Pendergast 93b	xon	np	np	np	np	Worlds in Collision: The Maya/Spanish Encounter in Sixteenth and Seventeenth Century Belize	np	np	np	np	np	np	1993	np	D. M. Pendergast	np	Proceedings of the British Academy	81	xnp	xnp	xnp	http://publications.thebritishacademy.ac.uk/pubs/proc/volumes/pba81.html 	###	
S 514	514	0	0	A	Peniche	24	np	np	np	np	"Historia de las relaciones de España y México con Inglaterra, sobre el establecimiento de Belice"	np	np	np	np	np	np	1869	np	M. Peniche	np	Boletín de la Sociedad de Geografía y Estadística	13	xnp	xnp	"Possibly also printed in bound volume, under same title – Mexico, Imprenta del gobierno, 1869"	https://www.google.com/books/edition/Bolet%C3%ADn_de_la_Sociedad_de_Geograf%C3%ADa_y/lARGAQAAMAAJ?hl=en&gbpv=0&kptab=editions	###	
S xxx	xxx	0	0	P	Peres V 2	0	np	np	1	vols	Santo Tomás de Castilla : Apuntes para la historia de las colonizaciones en la costa atlántica	np	np	np	xnp	Guatemala	Guatemala	1956	np	P. Pérez Valenzuela	np	np	np	np	np	xnp	https://archive.org/details/santotomsdecas00pedrguat	###	
S xxx	xxx	0	0	P	Perez V	0	np	np	1	vols	Historias de Piratas : los aventureros del mar en la América Central	np	np	np	Tipografía nacional	Guatemala	Guatemala	1936	np	P. Pérez Valenzuela	np	np	np	np	Lujan 2 478	xnp	https://archive.org/details/historiasdepirat00pedrguat	###	
S 728	728	1	0	P	"Perez, Documentos"	0	xxx	xxx	1	vols	Documentos sobre Belice o Balice	np	np	np	xxx	Mexico	Mexico	1958	np	xnp	G. A. Pérez Trejo	np	np	np	xnp	Edited by Gustavo A. Pérez Trejo	xnp	###	
S 710	710	1	0	A	"Perez, Pagina"	0	xxx	xxx	np	np	Una página histórica sobre Belice 	np	np	np	np	np	np	1968	np	G. A. Pérez Trejo	np	Boletín Bibliográfico de la Secretaría de Hacienda y Crédito Público	xxx	xnp	Gerhard 75	"Boletín Bibliográfico de la Secretaría de Hacienda y Crédito Público, nos. 394—5, Una página histórica sobre Belice "	xnp	###	
S 610	610	1	0	P	Philalethes	0	xxx	xxx	1	vols	"The profit and loss of Great-Britain and Spain : from the commencement of the present war, to this time, impartially stated : by laying before the publick, as perfect and regular a list, as can be hand, of all the ships taken from either nation, since the beginning of the war, to this time : with proper remarks upon the list of British ships, in a pamphlet, intitled, Hireling artifice detected : in a letter to the author"	np	np	np	xxx	London	UK	1742	np	xnp	xnp	np	np	np	xnp	"Printed for T. Cooper, ..."	https://link.gale.com/apps/doc/CY0102392266/SABN?u=camb55135&sid=SABN&xid=1cb00ab5	###	
S 100	100	0	0	A	Pitt	14	np	np	np	np	Building and Outfitting Ships in Colonial Boston	np	np	np	np	np	np	2015	np	S. J. J. Pitt	np	Early American Studies	13	4	xnp	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/44630808 	###	
S 546	546	0	0	A	Poey	6	np	np	np	np	"A Chronological Table, Comprising 400 Cyclonic Hurricanes Which Have Occurred in the West Indies and in the North Atlantic within 362 Years, from 1493 to 1855; With a Bibliographical List of 450 Authors, Books, &c., and Periodicals, Where Some Interesting Accounts May be Found, Especially on the West and East Indian Hurricanes"	np	np	np	np	np	np	1855	np	A. Poey	np	Journal of the Royal Geographic Society	25	xnp	xnp	xnp	file:///Users/angelnavidad/Library/Mobile%20Documents/com~apple~Preview/Documents/1798124%20copy.pdf	###	
S 84	84	1	0	A	Pollock	xon	xxx	xxx	np	np	A mid-Holocene paleoprecipitation record from Belize	np	np	np	np	np	np	2016	np	"A. L. Pollock, P. E. van Beynen, K. L. DeLong, V. Polyak, Y. Asmerom, P. P. Reeder"	np	"Palaeogeography, Palaeoclimatology, Palaeoecology"	463	xnp	xnp	Not annually resolved	https://doi-org.ezp-prod1.hul.harvard.edu/10.1016/j.palaeo.2016.09.021 	###	
S 288	288	0	0	P	Potthast	1	np	np	1	vols	"Die Mosquitoküste im Spannungsfeld britischer und spanischer Politik, 1502-1821"	np	np	np	xxx	Cologne	Germany	1988	np	B. Potthast-Jutkeit	xnp	np	np	np	xnp	xnp	xxx	###	
S 668	668	0	0	T	Prokopow	1	np	np	np	np	"To the torrid zones: The fortunes and misfortunes of American loyalists in the Anglo-Caribbean Basin, 1774-1801"	np	np	np	xxx	xxx	xxx	1996	np	M. J. Prokopow	np	np	np	np	xnp	xnp	http://search.proquest.com.ezp-prod1.hul.harvard.edu/dissertations-theses/torrid-zones-fortunes-misfortunes-american/docview/304292088/se-2?accountid=11311	###	
S 136	136	0	0	P	Quezada	4	np	np	1	vols	La colonización de los mayas peninsulares	np	np	np	xxx	Merida	Mexico	2011	np	S. Quezada	xnp	np	np	np	xnp	xnp	file:///Users/angelnavidad/Downloads/18-La%20colonización%20de%20los%20mayas%20peninsulares.pdf	###	
S 906	906	0	0	P	RAE	0	np	np	xxx	xxx	Diccionario de la lengua española	np	np	np	xxx	xxx	xxx	1726	xxx	xnp	xnp	np	np	np	xnp	xnp	xnp	###	
S 642	642	0	0	P	RAH DNB	5	np	np	xxx	xxx	Diccionario Biográfico Español	np	np	np	xxx	xxx	xxx	2011	xxx	xnp	xnp	np	np	np	xnp	xnp	xnp	###	
S xxx	xxx	0	0	P	Ramirez	xon	np	np	1	vols	"Pequeña monografía del municipio de Melchor de Mencos, Petén"	np	np	np	xnp	Guatemala	Guatemala	1987	np	R. Ramírez Munguía	xnp	np	np	np	xnp	xnp	https://archive.org/details/pequeamonograf00rubguat/page/28/mode/2up	###	
S 676	676	1	0	P	RDPY	0	1520	1844	1	vols	Relación documental para la historia de la provincia de Yucatán	np	np	np	xxx	Merida	Mexico	1992	np	S. Quezada	xnp	np	np	np	xnp	By Sergio Quezada	xnp	###	
S 382	382	0	0	P	Reed	5	np	np	1	vols	The Caste War in Yucatan	np	np	np	xxx	Stanford	USA	1964	np	N. Reed	xnp	np	np	np	xnp	xnp	xxx	###	
S 86	86	0	0	A	Reichert	32	np	np	np	np	"El golfo de Honduras: estrategias geopolíticas y militares de una frontera imperial, siglos XVI-XVIII"	np	np	np	np	np	np	2016	np	R. Reichert	np	Tzintzun	65	xnp	xnp	xnp	http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-719X2017000100009&lang=es 	###	
