E 1—320 / Events.
ID	NO	OUT	MIL	PART OF	LOWER START	UPPER END	SUMMARY	DESCRIPTION	NEAR	SP	NON—SP	NON—SP	LIVES	HELD	MOVED	CRAFT	PROPERTY	OTHER	PRESS	CF	VIA	NOTE	
E 		1			1 Jan 1630	31 Dec 1630	Eng settle Tortuga	"Anthony Hilton of St. Christophers takes colonists to settle Tortuga, thereafter joined to Prov Co"	"St. Kitts, Tortuga"		Capt. Anthony Hilton / Capt. Christopher Wormely / Capt. Richard Bragg / Robert Wormely / Samuel Filby									"BL Egerton MS 2395 ff 503-xxx
BL Sloane MS 973
CSPD [17 Jun 1631]"	"Harlow x
Newton 103"	"it was hoped that a large revenue would be derived from the export of the dye-woods growing in the forests that covered the island [Tortuga] ... Among the most important of these dyes were the red dyes derived from the various woods, known as logwood, Brazil or braziletta wood, and Campeachy wood, the best qualities of which grew on the shores of Yucatan /Newton 107

the difficulties with which the colony of Association had to contend form the begining were due to the cutting of wood by interlopers [eg French, Dutch in late 1631 /Newton 109] with the connivance of the company's officers /Newton 108

[Hilton] had been consigning brazilwood wholesale to one Ashman, a merchant of the WIC, at Middleburg [min since 1634] /Newton 212
about 150 persons settled on Tortuga /via Haring 59 /CSPC I [May 1631 -- May 19. Warwick House.]

From a report to the Prov Co of a Dutch shipmaster, Richard Evertsen, ... we learn that the settlement then [late 1634] had 150 regular inhabitants, but there was such a large admixture of Frenchmen among these that the Spaniards took it for a French settlement /Newton 192"	
E 		1			1 Jan 1630	31 Dec 1638	Smuggling at Sp Hon ports	"Sp Hon trade directly with foreigners, esp. Dutch merchants, eg via arribadas, in contravention of Sp Crown decrees"	"Comayagua, Trujillo, Omoa"											"GUATEMALA,5 [16 jul 1655]
AGCA, A1.15, 53905, 6060 [5 jun 1648]
AGCA, A3.6, 42067, 2885 [1638]
AGCA, A3.39, 41715, 2874 [1682]
AGCA, A1.23, legajo 1514, f 228 [19 nov 1644]
AGCA, A1.23, legajo 1521, f 84v [1661]
AGCA, A1.23, legajo 1519, f 47 [13 sep 1660]
INDIFERENTE,2273
GUATEMALA,7 [18 ago 1643]
GUATEMALA,282
U Tex Lib, G19-129, ff 290-294
CDI, v 19, p239-304, esp. p239, 241
BL Egerton MS 2395 f 575 [7 Apr 1678]
BL Add MS 11410 ff 10, 99, 223-226v
CDIE, v 84, p197-98 
CDIE, v 84, p361-62
GUATEMALA,281
BL Add MS 28140 ff 24-24b
C 110/152, Brailsford v Peers
CO 1/43 f 59
Lib Jam MS 105 f 499 [J. Taylor, Multum in parvo]
Veitia Linage, lib 1, 216–7"	"MacLeod 358-59, 462 no 22-23
Zahedieh 1 p216-17
Haring 24"	"[S]muggling with Europe was exceptionally slow to develop in Cen Am. There are few incidents before the decadence of the fleet system in the 1630s. No doubt the Dutch and other European traders who purchased the [Cen Am] indigo and hides were content to do so through Seville despite the extra cost. /MacLeod 354 / An early case of attempted smuggling was in Trujillo on March 26, 1572 /MacLeod 461 no 7 /AGCA, A1.23, legajo 1512, f 431 [Real cédula a 26 may 1573] / The situation [lack of smuggling in Cen Am] altered significantly after 1630 as it became obvious that the flota system was decaying and the Spanish economy declining. Between 1630 and 1680 there seems to have been a slow increase in the volume of smuggling, ... /MacLeod 355

The arribada was a device whereby ships claimed that they had been forced into ports where they were not normally permitted by unseaworthiness, lack of supplies, or storms at sea. /MacLeod 358 / An early example of arribada maliciosa in Cen Am was the small Eng ships which put into Trujillo with a cargo of raisins and wine in 1606 /MacLeod 462 no 23 /GUATEMALA,39 [Martín de Celaya to Crown a 8 jun 1606]

1638 AGCA item = royal treasurer of Comayagua, while 1648 AGCA item = many vecinos of Truxillo /MacLeod 462 no 22"	
E 		1			1 Mar 1630	30 Mar 1631	Flight from Xibun and Soite	"Mayas rebel against Sp authority and desert Xibun and Soite hamlets in favour of forests, whereupon regidor and alférez Cristóbal Sánchez reduces them to their former towns, with help from Ma residents of Zacatan"	"Bacalar, Xibun, Soite, Zacatan [Ma town]"	Regidor and alférez Cristóbal Sánchez / Alcalde ordinario of Bacalar Capt. Bartolomé Palomino / Alcalde of Zacatan Andrés Canul	Cacique of Soite Gaspar Chan / Alcalde of Soite Francisco Ek									"AGN Mex, Historia, 410, f 223v
BL Egerton MS 1791 ff 53-54v
xxx [Petición de Cristóbal Sánchez, 1631]
MEXICO,912 ff 885r–909r"	"Gerhard 72
Jones 1 p199
Barke 12 60"	"At mid-century the country south of Río Hondo was practically deserted /via Gerhard 72 /xxx

Shortly before the Spanish withdrawal [fm Bacalar in 1650s], in 1639, there were still nineteen [Ma] village sites up to fifty leagues from Bacalar, although we are told that their inhabitants had recently fled to the Itzá country. /via Gerhard 73 /Egerton MS"	
E 		1			1 May 1630	30 Aug 1631	WIC Booneter Expedition	"WIC sends Jan Gijsbertszoon Booneter to reinforce WIC Pater Expedition, but Booneter is too late for this, and instead takes some ships of Sp Hon flotilla"	"St. Vincent, Cape Tiburon, Havana, Cape San Antonio, Dry Tortugas, Florida Straits, Bahamas, île-à-Vache, Matanzas"		Jan Gijsbertszoon Booneter 8 Ships									"Old WIC, 1.05.01.01, 5752 [13 Jun 1630]
Old WIC, 1.05.01.01, 21 [4 Jun 1630, 3 Feb 1631]
Old WIC, 1.05.01.01, 2 [2 Sep 1630]
Old WIC, 1.05.01.01, 8 [15 Feb 1631]
Laet/Naber, v 2, 173
Laet/Naber, v 3, 4"	Goslinga 217-222	"Inc CC Jol voyage fm Colombia to Yuc, close to Main [reconnoitring?] /via Goslinga xxx

Booneter and Ita thus roamed the Caribbean, each following the traditional procedure of dividing their fleets into several units in order to operate more effectively /via Goslinga 217 /xxx"	
E 		1			5 May 1630	30 Jun 1630	WIC Ruyter Expedition	"Gen. Loncq orders Dierick Ruyters to sail to the Caribbean against Sp, after which Ruyters joins the WIC Ita Expedition"	"Olinda, St. Vincent, Cape Tiburon"		Dierick Ruyters 9 t 11 Ships									"Old WIC, 1.05.01.01, 2 [1 Aug, 8 Nov 1629]
Laet/Naber, v 2, 144 ff"	Goslinga 216		
E 		1			6 May 1630	25 Sep 1630	WIC Ita Expedition	"Political Council of Olinda sends Adm Ita to assist WIC Ruyter Expedition, and Ita is shortly joined by ships under Dierick Ruyters of the WIC Ruyter Expedition"	"Olinda, St. Vincent, Cape Tiburon, Dry Tortugas"		Adm Ita 8 Ships 545 men									"Laet/Naber, v 2, 144 ff
Old WIC, 1.05.01.01, 2 [2 Sep 1630]"	Goslinga 218		
E 		1			4 Dec 1630	4 Dec 1630	Prov Co chartered	Prov Co incorporated by letters patent under Great Seal of England	London		Oliver St. John									CSPD Car I vol 187 no 46	Newton 86		
E 		1			1 Apr 1631	30 Dec 1631	Tovilla entrada	"Audiencia of Guatemala grants Alcalde of Verapaz Capt Martín Alfonso Tovilla authorisation for entrada to Manche Chol territory to stabilise threatened reduction towns, during which they are threatened by Itza Mayas"	"Verapaz, Yol, Manche, Mopan [town]"	Capt Martín Alfonso Tovilla / Dominican Fray Francisco Morán										Tovilla lib 1 cap 24	Jones 2 p49		
E 		1			26 Apr 1631	15 Mar 1632	WIC Neckere Expedition	"WIC sends Jonathan de Neckere to reinforce WIC Booneter Expedition, but does not manage to meet with Booneter, and goes on his own against Sp"	"Olinda, Barbados, St. Vincent, Ile a Vache, Santa Marta"		Jonathan de Neckere / Cornelis Corneliszoon Jol 1 Ship 2 Yachts									"Kernkamp 143
Old WIC, 1.05.01.01, 21 [8 Jan, 13 Feb 1631]"	Goslinga 220	"Neckere returns to Netherlands mid-Sep 1631, Jol in the yacht Otter returns half a year later /via Goslinga 221"	
E 		1			1 Dec 1631	28 Feb 1632	Capt. Elfrith entertains Diego el Mulato	"Prov Co condemns Capt. Daniel Elfrith for entertaining Diego el Mulato at Prov, against Prov Co or War Council [of Prov] advice"	Prov		Diego el Mulato / Capt. Daniel Elfrith									CSPC 1 [May 1632 -- 10 May.]		"[Prov Co] Condemn his indiscretion in too freely entertaining ""a Mulletto, as you call him"" in the island, against advice of Council, and in taking a Spanish frigate; but in consideration of his good services, are content not to take notice of former errors. /CSPC 1

Releases his guide to the Caribbean /Pargellis /via Kupperman

Possibly Diego Martin = Diego de la Cruz = Diego de los Reyes = Dieguillo = Diego el Mulato = El Mulato = Capt Lucifer of Cornieles = first mate of the Hollanders /Wright/van Dam, v 2, 249

[Captain Domingo de] Tartas reports that when they conquered Campeche, the Dutch were led by a mulatto named Diego Martin, born in Havana. This man was a formidable pirate. He [Tartas] was told that he [Diego] had been brought up among the Dutch; so much is certain that he was already associated with them in this year 1633, later also in Curaçao ([Wright/van Dam, v 1,] page 128, note 2 and the beginning of Document No. 29) and in 1638, when he was said to have served under Jol in the battle at the height of Cabañas (cf. AGI 141-1-16, The Council for War Affairs in the Indies to His Majesty, May 16, 1638). In May of the year 1638, El Mulato asked forgiveness from the Spanish Crown, which was soon granted. But he did not appear in Havana, where he had offered to go; and in 1641 he was robbing and murdering in the name of the Prince of Orange. Cf. AGI 54-1-17, Riaño at the Crown, Havana, November 13, 1638; 147-5-22 The Council for War Affairs in the Indies to His Majesty, March 4, 1639; 78-2-3, Vol. 10, f. 131r, and f. 133, cédulas to Diego Martin, 15 March 1639; to Riaño of the same date; f. 183, cédula to the governor of Margarita, Saragossa, August 5, 1645, in which he is warned that Dieguillo was plotting with the Duke of Braganza for the purpose of taking possession of the island for Portugal; 54-2-11, 16 September 1639, Riaño hands over to his successor cédulas concerning Diego Martin; 54-1-18, 1 September 1641, Diego el Mulato takes possession of an advisory boat from Cartagena at the height of Havana, with a considerable loss of human life on the part of the Spaniards, to whom he orders to ""fly the flag for the Prince of Orange”. /Wright/van Dam, v 1, 297"	
E 		1			1 Jan 1632	30 Dec 1632	Tovilla entrada	"Audiencia of Guatemala send Capt Martín Alfonso Tovilla to Manche Chol territory to help Dominican fray Francisco Morán reduce recently revolted Manche Chol Mayas, during which they are attacked by Itza Mayas"	Manche	Pres of Aud of Guatemala Diego de Acuña / Capt Martín Alfonso Tovilla / Francisco Morán 20 soldiers										Ximenes lib 4 cap 68	Jones 2 p51		
E 		1			1 Apr 1632	4 Sep 1632	WIC Thijsz Expedition	WIC send Marten Thijsz against Sp	"Olinda, Barbados, Ile a Vache, Havana"		Marten Thijsz 22 Ships									"Old WIC, 1.05.01.01, 2 [29 Dec 1631] 
Old WIC, 1.05.01.01, 45 [Resolutions of Adm. M. Thijsz and his councils]
Laet/Naber, v 3, 89, 117–119"	Goslinga 224		
E 		1			14 Jun 1632	1 Sep 1632	WIC Stapels Survey	"WIC sends Galeyn von Stapels to survey Yuc coast on Gulf of Mexico, and he thereafter raids and burns Sisal"	"Bonaire, Île-à-Vache, Cayman, Cape Catoche, Sisal, Campeche, Havanah"		Galeyn von Stapels / 2 Yachts 1 Sloop									"Old WIC, 1.05.01.01, 45 [14 Jun 1632]
Old WIC, 1.05.01.01, 50, 51"	"Goslinga p225-228
Laet portugues 357-258"	"Reached Bonaire in Jul, Sacked Sisal after this
Remove? Does not survey Hon"	
E 		1			1 Oct 1632	30 Dec 1634	Hunter Expedition	"English privateers, under letters of marque from Prince of Orange against Sp, cruise Mona and Windward passages"	"Rotterdam, Dover, Canary Islands, Tortuga, Mona Passage, Windward Passage, Rotterdam"		Capt. Powell / Thomas Newman / Gov of Tortuga Anthony Hilton									"CSPD Car I vol 282 no 89, 90"	Newton 153-154		
E 		1			1 Jan 1633	31 Dec 1633	Eng logging at Tortuga	First export of “braziletto” [unknown dyewood] by Eng under Capt. Anthony Hilton from Tortuga = Association to France	Tortuga		Capt. Anthony Hilton / Neg slaves / Agent of Prov or Tort in France Abraham Chamberlain									"CO 124/1 [18 Feb, 10 Apr, 1 Jul 1633 / 14 Feb, 13, 19 Jun, 18 Jul 1634 / 5, 9 Mar 1635]"	"Offen 00 p122 = Kupperman 310, 167 / Newton 152, 289"	"Logwood introduced to Tortuga until 1929, whereas brazil wood not endemic to it, and likely not introduced [given 1990s distribution of brazil wood restricted to its endemic range] /McJunkin 217, 245

Exp to Canary Islands 1648–58? /LRS 21 Link: https://www.british-history.ac.uk/london-record-soc/vol21"	
E 		1			26 Apr 1633	18 Sep 1633	WIC Hoorn Expedition	"WIC send Jan Janszoon van Hoorn to sack Trujillo, though he finds the town abandoned, and thereafter proceeds to Campeche to raid San Francisco"	"Pernambuco, Barbados, Puerto Rico, île-à-Vache, Cayman, Trujillo, Cozumel, Campeche, Straits of Florida"		Jan Janszoon van Hoorn / CC Jol / Diego de los Reyes 4 Ships 3 Yachts 3 Sloops 518 sailors 420 soldiers									"Old WIC, 1.05.01.01, 2 [3 Nov 1632]
Laet/Naber, v 3, 187-96
Duro, v 4, 115-16
MEXICO,360 ff 1 [16 ago 1634]
SANTA_FE,223 [Juan de Nicolde a Corona, Londres a 7 abril 1634]"	"Goslinga p226
Laet portugues 407-413
Baudot p29 n15"	"Also raids San Francisco in Bay of Campeche, partly in order to make Maya allies per AGI item
“No dia 21, zarparam dalli [Trujillo] ... e tiveram tempo borrascoco. / No dia 25, avistaram a ilha Cozumel; é baixa e plana, de sorte que não pode ser vista de longe. / ... a corrente vae com força para o norte” /via Laet portugues 410"	
E 		1			1 Jul 1633	30 Dec 1635	Providence Trade Expedition	"Gov of Prov Sussex Camock, Capt. Samuel Axe, Nathaniel Goodman, Abraham Blauvelt and 50 men set out from Prov to mainland to secure trade, thereafter establishing alliance with Miskito"	"Prov, Cape Gracias a Dios"		Gov of Prov Sussex Camock / Capt. Samuel Axe / Nathaniel Goodman / Abraham Blauvelt / 50 men									"CO 124/1 [10 May 1632 / 10 Apr, 1 Jul 1633 / Prov Co to Gov and Council by the Long Robert Sep 1634 / Prov Co to Bell by the Expectation Feb or Mar 1635]
CO 124/2 [22 May 1633, 24 Dec 1634]
Egerton MS 2646 f 58"	"Kupperman p95-8 n45-51, p100-4
Offen 11"	"Records of survey notes of Expedition, which apparently split into separate groups, likely not extant /via Kupperman p100"	
E 		1			1 Feb 1634	30 Sep 1635	Bu cruise for prizes	"Buccaneers or privateers impress Sp pilot Baltasar Banegas, and cruise for prizes off Cuba, Hispaniola, and Main, where they engage with Sp armadilla fm Cartagena"	"Cuba, Tortuga, Cartagena, Cabo Tiburón, Cabo Francés, Honduras"	Baltasar Banegas / Maestre de Campo Francisco de Murga	1 Urca 1 Patache / 130 men									"Wright/van Dam, v 2, *11–*12
Laet/Naber, v 4, 190"	Goslinga 235	"Pieter Janszoon van Domburgh w 1 Ship 1 Yacht? eg meets CC Jol near Cartagena during WIC Jol Expedition /via Goslinga 235

Y por ella [testimonio tomado en 10 de agosto de 1635 a Baltasar Banegas, piloto platico y vezino de Havana, a quien el enemigo abra año y medio prendio en una canoa andando en la costa del sur de Cuba a pescar tortugas, y aora se avia uido de el enemigo] pareze aver andado con el en una urca y un patache desde dos de agosto de el año passado de seiscientos y treinta y quatro, y que avian echo algunas pressas en este tiempo, y allandose en la ysla de la Tortuga quando la ynfanteria de Santo Domingo echo los enemigos de ella. Y desques fue a la costa de Tierra Firme, adonde avian cojido una fregata de un beçino de la ciudad de Cartajena. Y que el Maese de Campo Francisco de Murga avia despachado una armadilla en busca de ellos. Peleando con ella, avian echado la almiranta a pique. Y que a 5 de julio deste año bieron entrar los galeones de la plata en Cartajena, y que el se fue la buelta de el cavo de Tiburon. Y a 14 de julio avia despachado el patache con el dicho Baltasar Banegas que fuese la buelta de cavo de Cruz, y por dentro de los bajos fuese corriendo la costa desta ysla, y la urca por fuera, hasta Puerto Franzes, donde a catorze de agosto se avian de junar, y quemar alli el patache, como lo hicieron. Y que el se uyo en esta ocasion, porque no lo avia podido hacer antes. Esta urca trae treinta piecas y ciento y treinta hombres. Tengo [Francisco Riaño y Gamboa, Havana] avisso cierto fue la buelta de Honduras en busca de los navios que an de benir de aquella provinzia, que aun [26 sep 1635] no an llegado a este puerto. /Wright/van Dam v 2 *11"	
E 		1			4 May 1634	30 Jul 1634	WIC Conquest of Curaçao	WIC send Joannes van Walbeeck and Pierre le Grand to establish settlement at Curaçao	"Netherlands, Barbados, St. Vincent, Bonaire, Curaçao"	Gov of Curaçao Lope López de Morla / Mayor Juan Mateo 32 Sp 500 Amerindians	Joannes van Walbeeck / Pierre le Grand / Jan Janszoon Otzen / Diego de los Reyes 6 Ships 400 men									"Old WIC, 1.05.01.01, 2 [6 Apr 1634]
Laet/Naber, v 4, 301–11
Wright/van Dam, v 1, *183–247"	Goslinga 265–9	"6 Ships = Groot Hoorn, Eenhoorn, Brack, Engel Gabriel, and 2 Biscayan sloops /via Goslinga 265"	
E 		1			1 Dec 1634	28 Feb 1635	Sp Capture of Tortuga	San Domingo military expedition against Tortuga	"San Domingo, Tortuga"	Ruiz Fernandez de Fuemayor / 250 soldiers	Gov of Tortuga Christopher Wormely / ship William and Anne									"Add MS 13977 ff 505-xxx
CPSC I p200-201"	"Newton 192
Haring 60
Duro V p35 [?]
Harlow x"	"According to the Sp acct some 600 men, women, and children had been found present [Jan 1635] in the settlement and in the ships in the harbour /Newton 193

according to the Spaniards' account, there were in Tortuga 600 men bearing arms, besides slaves, women and children /Haring 61
70 Eng prisoners taken /Haring 61"	
E 		1			25 Dec 1634	30 Sep 1635	WIC Jol Expedition	"Cornelis Corneliszoon Jol assaults Santiago de Cuba, and thereafter cruises off Cuba and Main in search of prizes, during which they engage with Sp armadilla from Cartagena"	"Netherlands, Curaçao, Santiago de Cuba, Havana, Cartagena, Cuba"	Gov of Cuba Juan de Amezqueta Quijano / Capt. Juan de Ynza / Gov of Cartagena xxx / Gov of Havana Francisco Riaño y Gamboa	Cornelis Corneliszoon Jol / Diego de los Reyes / Cornelis Janszoon van Uytgeest / 2 Yachts 120 men									"Wright/van Dam, v 2, *3–13
Laet/Naber, v 4, 187–93
Old WIC, 1.05.01.01, 14 [12, 19, 21 Nov 1635]
Old WIC, 1.05.01.01, 22 [17 Mar 1636]"	"Goslinga 234, 240 [Map]"	"2 Yachts = Otter, Bracht /via Goslinga 235

Jol captured by privateers from Dunkirk [Capt. Jacques Colaert] and imprisoned in Sp Netherlands Nov 1635 to May 1636 /via Goslinga 236

Dizen [Francisco Galindo, Cristobal de Cañete] les dijeron [los 60 corsarios olandeses en una hurca de 120 toneladas en punta de Hicacos] que havia tres meses [de 11 abr 1635] que avian salido de Olanda, de donde avian salido otros cinco navios para estas [Cuba] partes, y que no avian señalado para donde. ... Y que aguardavan otros dos navios, y se avian de estar en estas costas y sobre este puerto [Havana] hasta hazer buenas presas de plata, cochinilla y sedas para bolver a Olanda. /Wright/van Dam, v 2, *7

decian [la jente que el enemigo avia preso] avia quinze dias [= 1 ó 2 mar 1635] salieron [dos velas de Pie de Palo] de la isla de Curaçao, a donde llegaron de haviso de Olanda, y que quedavan en ella novecientos hombres fortificandose con yntençion de perpetuarse con los socorros que cada dia les bienen; y que trayn por piloto mayor a un mulato llamado Diego de los Reyes, natural de Sevilla, casado en Olanda, y que yvan aquel puerto de Cuba [Havana] a buscar el cobre, y haviendole dicho lo havian traydo dos naos que alli avian arrivado de la flota de Nueva España, se avia determinado a yrse, dejando amenazado de bolver al puerto con mas fuerça ... /Wright/van Dam, v 2, *9"	
