Table 1
	CODE	SERIAL	LINK	DATE	NOTE	EXTRACT	
	"<li><article data-identifier=""ddd:011014623:mpeg21:a0005"" data-metadata=""{&quot;title&quot;:&quot;de Cleves le 5 Octobre.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;11-10-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:011014623:mpeg21:a0005&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_8"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:011014623:mpeg21:a0005&amp;resultsidentifier=ddd:011014623:mpeg21:a0005&amp;rowid=8"" class=""search-result__link""><h2 class=""search-result__heading"">                                de Cleves le 5 Octobre.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2211-10-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">11-10-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:011014623:mpeg21:a0005&resultsidentifier=ddd:011014623:mpeg21:a0005&rowid=8	11 Oct 1668	re military in Europe		
	"<li><article data-identifier=""ddd:010926812:mpeg21:a0003"" data-metadata=""{&quot;title&quot;:&quot;;^,^YPI\u00d6IPL`EN,:\u00efi\u00df^A^s^\u00bbit^&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;12-02-1669&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;841198969&quot;,&quot;objectlevelId&quot;:&quot;ddd:010926812:mpeg21:a0003&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_9"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010926812:mpeg21:a0003&amp;resultsidentifier=ddd:010926812:mpeg21:a0003&amp;rowid=9"" class=""search-result__link""><h2 class=""search-result__heading"">                                ;^,^YPIÖIPL'EN,:ïiß^A^s^»it^                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22841198969%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2212-02-1669%22%29&amp;coll=ddd"" class=""metadata__details-link"">12-02-1669</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010926812:mpeg21:a0003&resultsidentifier=ddd:010926812:mpeg21:a0003&rowid=9	12 Feb 1669	re military in Europe		
	"<li><article data-identifier=""MMNHA02:164941019:mpeg21:a00003"" data-metadata=""{&quot;title&quot;:&quot;POOLEN PRUYSSEN. &amp;c.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;12-02-1669&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164941019:mpeg21:a00003&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_10"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164941019:mpeg21:a00003&amp;resultsidentifier=MMNHA02:164941019:mpeg21:a00003&amp;rowid=10"" class=""search-result__link""><h2 class=""search-result__heading"">                                POOLEN PRUYSSEN. &amp;c.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2212-02-1669%22%29&amp;coll=ddd"" class=""metadata__details-link"">12-02-1669</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164941019:mpeg21:a00003&resultsidentifier=MMNHA02:164941019:mpeg21:a00003&rowid=10	12 Feb 1669	re military in Europe		
	"<li><article data-identifier=""ddd:011014643:mpeg21:a0004"" data-metadata=""{&quot;title&quot;:&quot;de Paris le 8 Mars.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;14-03-1669&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:011014643:mpeg21:a0004&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_11"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:011014643:mpeg21:a0004&amp;resultsidentifier=ddd:011014643:mpeg21:a0004&amp;rowid=11"" class=""search-result__link""><h2 class=""search-result__heading"">                                de Paris le 8 Mars.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2214-03-1669%22%29&amp;coll=ddd"" class=""metadata__details-link"">14-03-1669</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:011014643:mpeg21:a0004&resultsidentifier=ddd:011014643:mpeg21:a0004&rowid=11	14 Mar 1669	re military in Europe		
	"<li><article data-identifier=""ddd:011014648:mpeg21:a0003"" data-metadata=""{&quot;title&quot;:&quot;de Paris le 12 Avril.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;18-04-1669&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:011014648:mpeg21:a0003&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_12"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:011014648:mpeg21:a0003&amp;resultsidentifier=ddd:011014648:mpeg21:a0003&amp;rowid=12"" class=""search-result__link""><h2 class=""search-result__heading"">                                de Paris le 12 Avril.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2218-04-1669%22%29&amp;coll=ddd"" class=""metadata__details-link"">18-04-1669</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:011014648:mpeg21:a0003&resultsidentifier=ddd:011014648:mpeg21:a0003&rowid=12	18 Apr 1669	re military in Europe		
	"<li><article data-identifier=""MMNHA02:164941053:mpeg21:a00004"" data-metadata=""{&quot;title&quot;:&quot;POOLEN, PRUYSSEN, &amp;c.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;04-05-1669&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164941053:mpeg21:a00004&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_13"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164941053:mpeg21:a00004&amp;resultsidentifier=MMNHA02:164941053:mpeg21:a00004&amp;rowid=13"" class=""search-result__link""><h2 class=""search-result__heading"">                                POOLEN, PRUYSSEN, &amp;c.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2204-05-1669%22%29&amp;coll=ddd"" class=""metadata__details-link"">04-05-1669</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164941053:mpeg21:a00004&resultsidentifier=MMNHA02:164941053:mpeg21:a00004&rowid=13	4 May 1669	re military in Europe		
	"<li><article data-identifier=""MMNHA02:164941060:mpeg21:a00006"" data-metadata=""{&quot;title&quot;:&quot;NEDERLANDEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;21-05-1669&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164941060:mpeg21:a00006&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_14"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164941060:mpeg21:a00006&amp;resultsidentifier=MMNHA02:164941060:mpeg21:a00006&amp;rowid=14"" class=""search-result__link""><h2 class=""search-result__heading"">                                NEDERLANDEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2221-05-1669%22%29&amp;coll=ddd"" class=""metadata__details-link"">21-05-1669</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164941060:mpeg21:a00006&resultsidentifier=MMNHA02:164941060:mpeg21:a00006&rowid=14	21 May 1669	re military in Europe		
	"<li><article data-identifier=""ddd:011014650:mpeg21:a0002"" data-metadata=""{&quot;title&quot;:&quot;de Madrit le 15 May.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;06-06-1669&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:011014650:mpeg21:a0002&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_15"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:011014650:mpeg21:a0002&amp;resultsidentifier=ddd:011014650:mpeg21:a0002&amp;rowid=15"" class=""search-result__link""><h2 class=""search-result__heading"">                                de Madrit le 15 May.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2206-06-1669%22%29&amp;coll=ddd"" class=""metadata__details-link"">06-06-1669</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:011014650:mpeg21:a0002&resultsidentifier=ddd:011014650:mpeg21:a0002&rowid=15	6 Jun 1669	re seizure of Sp ships near S Domingo by Chevalier de Malthe	"de Madrit le 15. May. [vars para] [new para] On mande de Cadix qu'il y est arrivé un vaisseau parti de Havane le 22. Janvier , & de Porto Rico, où il avoit esté contraint de relâcher par quelque tempeste , le 15 Mars, qui donne avis que les François n'avoient pas seulement paru devant S. Domingo. Mais on assure qu'un [qu'en?] Chevalier de Malthe, François de nation, y a pris 2 de nos vaiss. qui alloient l'un à Campesy & l'autre à Marcaibo. L'Amiral de la Flote, que nous attandons de la nouvelle Espagne , donne avis de Vera Crux qu'il y avoit grand amas d'argent. La Reine a fait ou destiné certain fonds pour l'entretenement du Pere Nitare en son Ambassade extraordinare de Rome, tant qu'il y demurera en céte qualité."	
	"<li><article data-identifier=""ddd:011014670:mpeg21:a0001"" data-metadata=""{&quot;title&quot;:&quot;de Lisbonne le 1. Octobre.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;31-10-1669&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:011014670:mpeg21:a0001&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_16"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:011014670:mpeg21:a0001&amp;resultsidentifier=ddd:011014670:mpeg21:a0001&amp;rowid=16"" class=""search-result__link""><h2 class=""search-result__heading"">                                de Lisbonne le 1. Octobre.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2231-10-1669%22%29&amp;coll=ddd"" class=""metadata__details-link"">31-10-1669</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:011014670:mpeg21:a0001&resultsidentifier=ddd:011014670:mpeg21:a0001&rowid=16	31 Oct 1669	re military in Europe		
	"<li><article data-identifier=""ddd:010926582:mpeg21:a0004"" data-metadata=""{&quot;title&quot;:&quot;De Hambourg le 17 Decembre.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Gazette ordinaire d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;23-12-1669&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;303440112&quot;,&quot;objectlevelId&quot;:&quot;ddd:010926582:mpeg21:a0004&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_17"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:010926582:mpeg21:a0004&amp;resultsidentifier=ddd:010926582:mpeg21:a0004&amp;rowid=17"" class=""search-result__link""><h2 class=""search-result__heading"">                                De Hambourg le 17 Decembre.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22303440112%22%29&amp;coll=ddd"" class=""metadata__details-link"">Gazette ordinaire d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2223-12-1669%22%29&amp;coll=ddd"" class=""metadata__details-link"">23-12-1669</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Gazette ordinaire d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:010926582:mpeg21:a0004&resultsidentifier=ddd:010926582:mpeg21:a0004&rowid=17	23 Dec 1669	re military in Europe		
